"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.5306693010661e+13,,2000,2,1,9,20050,1,5.7,42,42,746,12
6.5306695010661e+13,,2000,2,1,10,20050,1,5.1,42,42,746,12
6.5306697010661e+13,,2000,2,1,11,20050,1,5.2,44,44,746,12
6.5306699010661e+13,,2000,2,1,12,20050,1,5,44,44,746,12
6.5306701010661e+13,,2000,2,1,13,20050,1,5.2,46,46,746,12
6.5306703010661e+13,,2000,2,1,14,20050,1,5.3,40,40,746,12
6.5306705010661e+13,,2000,2,1,15,20050,1,13.9,54,54,746,12
6.5306707010661e+13,,2000,2,1,16,20050,1,3.4,32,,746,12
6.5306711010661e+13,,2000,2,1,17,20050,1,3.2,30,,746,12
6.5306715010661e+13,,2000,2,2,1,20050,1,8.5,58,58,746,12
6.5306717010661e+13,,2000,2,2,2,20050,1,8.6,50,50,746,12
6.5306719010661e+13,,2000,2,2,3,20050,1,4.7,39,,746,12
6.5306723010661e+13,,2000,2,2,4,20050,1,2.2,24,,543,12
6.5306727010661e+13,,2000,2,2,5,20050,1,1.8,21,,746,12
6.5306731010661e+13,,2000,2,2,6,20050,1,3.5,32,,746,12
6.5306735010661e+13,,2000,2,2,7,20050,1,2.1,23,,746,12
6.5306739010661e+13,,2000,2,3,1,20050,1,1.8,21,,313,12
6.5306743010661e+13,,2000,2,3,2,20050,1,2,22,,313,12
6.5306747010661e+13,,2000,2,3,3,20050,1,1.8,21,,313,12
6.5306751010661e+13,,2000,2,3,4,20050,1,1.2,16,,833,12
6.5306755010661e+13,,2000,2,3,5,20050,1,2.9,29,,313,12
6.5306759010661e+13,,2000,2,3,6,20050,1,1.8,21,,543,12
6.5306763010661e+13,,2000,2,3,7,20050,1,1,14,,833,12
6.5306779010661e+13,,2000,2,3,11,20050,1,2.3,24,,313,12
6.5306767010661e+13,,2000,2,3,8,20050,1,1.2,16,,313,12
6.5306771010661e+13,,2000,2,3,9,20050,1,1.8,21,,746,12
6.5306775010661e+13,,2000,2,3,10,20050,1,3.1,30,,746,12
6.5306783010661e+13,,2000,2,101,1,20050,2,,,,746,12
6.5306788010661e+13,,2000,2,101,2,20050,1,2.5,,,746,12
6.5306795010661e+13,,2000,2,101,4,20050,1,1.3,,,746,12
6.5306802010661e+13,,2000,2,101,5,20050,2,,,,746,12
6.5306809010661e+13,,2000,2,101,6,20050,1,2.2,,,746,12
6.5306816010661e+13,,2000,2,101,7,20050,2,,,,746,12
6.5306823010661e+13,,2000,2,101,8,20050,1,3.7,,,746,12
6.5306830010661e+13,,2000,2,103,1,20050,1,19.3,,,823,12
6.5306840010661e+13,,2000,2,103,3,20050,2,,,,746,12
6.5306845010661e+13,,2000,2,103,4,20050,2,,,,746,12
6.5306850010661e+13,,2000,2,103,6,20050,2,,,,746,12
6.5306855010661e+13,,2000,2,103,10,20050,1,3.2,,,746,12
6.5306862010661e+13,,2000,2,105,1,20050,1,18.6,,,823,12
6.5306872010661e+13,,2000,2,105,2,20050,2,,,,823,12
6.5357506010661e+13,,2000,2,1,1,20146,1,16,50,50,823,12
6.5357508010661e+13,,2000,2,1,2,20146,1,16.6,52,52,823,12
6.5357510010661e+13,,2000,2,1,3,20146,1,5.8,30,30,313,12
6.5357512010661e+13,,2000,2,1,4,20146,2,9.7,56,10,313,12
6.5357514010661e+13,,2000,2,1,5,20146,1,8.6,36,36,313,12
6.5357516010661e+13,,2000,2,2,1,20146,1,20,48,48,823,12
6.5357518010661e+13,,2000,2,2,2,20146,1,16.2,52,52,823,12
6.5357520010661e+13,,2000,2,2,3,20146,1,15.9,48,48,823,12
6.5357522010661e+13,,2000,2,2,4,20146,1,6.7,38,38,313,12
6.5357524010661e+13,,2000,2,2,5,20146,1,6.8,38,38,313,12
6.5357526010661e+13,,2000,2,3,1,20146,1,1,14,,741,12
6.5357530010661e+13,,2000,2,3,2,20146,1,1.1,15,,741,12
6.5357534010661e+13,,2000,2,4,1,20146,1,15.6,50,50,823,12
6.5357536010661e+13,,2000,2,4,2,20146,1,12.3,52,52,823,12
6.5306461010661e+13,,2000,2,1,5,20148,2,8.6,56,56,975,12
6.5306463010661e+13,,2000,2,1,6,20148,1,9.2,56,56,543,12
6.5306465010661e+13,,2000,2,1,11,20148,1,1.2,13,13,972,12
6.5306469010661e+13,,2000,2,2,1,20148,2,24.3,84,32,746,12
6.5306471010661e+13,,2000,2,2,3,20148,1,8.7,50,50,375,12
6.5306473010661e+13,,2000,2,2,4,20148,1,6.2,33,33,823,12
6.5306481010661e+13,,2000,2,2,20,20148,1,1,13,13,701,12
6.5306475010661e+13,,2000,2,2,10,20148,1,8.1,52,52,823,12
6.5306477010661e+13,,2000,2,2,11,20148,1,7.8,49,49,318,12
6.5306479010661e+13,,2000,2,2,19,20148,1,6.7,45,45,318,12
6.5306485010661e+13,,2000,2,3,3,20148,1,9.7,43,43,318,12
6.5306487010661e+13,,2000,2,3,4,20148,2,8.8,53,9,318,12
6.5306489010661e+13,,2000,2,3,6,20148,1,7,27,27,543,12
6.5306491010661e+13,,2000,2,3,10,20148,1,8.3,57,57,375,12
6.5306493010661e+13,,2000,2,4,4,20148,1,9.5,47,17,951,12
6.5306495010661e+13,,2000,2,4,5,20148,1,10.2,48,48,951,12
6.5306497010661e+13,,2000,2,4,6,20148,1,6.9,43,24,951,12
6.5306499010661e+13,,2000,2,4,10,20148,2,7.9,50,36,746,12
6.5307089010661e+13,,2000,2,1,5,20154,1,7.7,30,30,951,12
6.5307091010661e+13,,2000,2,1,6,20154,1,6.9,48,48,951,12
6.5307093010661e+13,,2000,2,1,7,20154,1,7.8,54,54,823,12
6.5307095010661e+13,,2000,2,1,8,20154,1,1.2,16,,833,12
6.5307099010661e+13,,2000,2,3,1,20154,2,11.8,62,10,746,12
6.5307101010661e+13,,2000,2,3,2,20154,1,7.7,48,48,375,12
6.5307103010661e+13,,2000,2,3,3,20154,1,9.6,56,56,746,12
6.5307105010661e+13,,2000,2,3,4,20154,1,14.3,70,70,746,12
6.5307107010661e+13,,2000,2,3,5,20154,1,8,50,50,375,12
6.5307109010661e+13,,2000,2,3,6,20154,1,8,50,50,375,12
6.5307111010661e+13,,2000,2,3,7,20154,1,5.7,38,38,823,12
6.5307113010661e+13,,2000,2,3,8,20154,1,1.1,15,,316,12
6.5307117010661e+13,,2000,2,4,1,20154,2,10.7,59,32,746,12
6.5307119010661e+13,,2000,2,4,2,20154,1,10.8,68,68,951,12
6.5307121010661e+13,,2000,2,4,3,20154,2,9.4,55,12,746,12
6.5307123010661e+13,,2000,2,4,4,20154,1,6.2,42,42,823,12
6.5307125010661e+13,,2000,2,4,5,20154,1,5.9,42,42,823,12
6.5307127010661e+13,,2000,2,4,6,20154,1,5.5,42,42,823,12
6.5305910010661e+13,,2000,2,1,7,20216,1,11.1,60,60,746,12
6.5307129010661e+13,,2000,2,4,7,20154,2,15.3,70,20,746,12
6.5305906010661e+13,,2000,2,1,4,20216,1,12.3,66,66,746,12
6.5305908010661e+13,,2000,2,1,6,20216,1,10,42,42,318,12
6.5305912010661e+13,,2000,2,1,8,20216,1,13,64,64,746,12
6.5305914010661e+13,,2000,2,1,9,20216,1,5.1,32,32,951,12
6.5305916010661e+13,,2000,2,1,10,20216,1,10,34,34,951,12
6.5305918010661e+13,,2000,2,1,11,20216,1,11,48,48,951,12
6.5305920010661e+13,,2000,2,1,12,20216,1,11.8,50,50,951,12
6.5305922010661e+13,,2000,2,1,13,20216,1,1.3,17,,318,12
6.5305926010661e+13,,2000,2,1,14,20216,1,3.1,30,,318,12
6.5305930010661e+13,,2000,2,1,15,20216,1,1.2,16,,318,12
6.5305934010661e+13,,2000,2,1,16,20216,1,1.6,19,,318,12
6.5305938010661e+13,,2000,2,2,2,20216,2,19.5,78,25,746,12
6.5305940010661e+13,,2000,2,2,3,20216,1,6.6,46,46,746,12
6.5305942010661e+13,,2000,2,2,4,20216,1,8.8,45,45,823,12
6.5305944010661e+13,,2000,2,2,5,20216,1,5.3,36,36,823,12
6.5305946010661e+13,,2000,2,2,6,20216,1,5.7,30,30,823,12
6.5305948010661e+13,,2000,2,2,7,20216,1,16.3,64,64,951,12
6.5305950010661e+13,,2000,2,2,8,20216,1,11.1,48,48,951,12
6.5305952010661e+13,,2000,2,2,9,20216,1,9.8,40,40,391,12
6.5305954010661e+13,,2000,2,2,10,20216,1,7.3,42,42,823,12
6.5305956010661e+13,,2000,2,2,11,20216,1,12.2,58,58,823,12
6.5305958010661e+13,,2000,2,2,12,20216,1,1.6,19,,544,12
6.5305962010661e+13,,2000,2,3,1,20216,2,6.7,45,40,972,12
6.5305964010661e+13,,2000,2,3,2,20216,1,8.3,55,55,951,12
6.5305966010661e+13,,2000,2,3,3,20216,1,9.7,62,62,951,12
6.5305968010661e+13,,2000,2,3,4,20216,1,10.1,58,58,951,12
6.5305970010661e+13,,2000,2,3,5,20216,1,11.5,58,58,951,12
6.5305989010661e+13,,2000,2,101,4,20216,1,12.3,,,746,12
6.5305972010661e+13,,2000,2,3,6,20216,1,9.5,56,56,823,12
6.5305974010661e+13,,2000,2,101,1,20216,1,2.7,,,318,12
6.5305982010661e+13,,2000,2,101,2,20216,1,3.2,,,318,12
6.5305999010661e+13,,2000,2,101,5,20216,1,1.3,,,318,12
6.5306006010661e+13,,2000,2,103,2,20216,2,19.3,,,746,12
6.5306012010661e+13,,2000,2,103,4,20216,1,12.3,,,823,12
6.5306022010661e+13,,2000,2,103,6,20216,2,7.4,,,746,12
6.5306028010661e+13,,2000,2,103,8,20216,2,10.1,,,746,12
6.5306034010661e+13,,2000,2,104,3,20216,2,15.8,,,375,12
6.5306040010661e+13,,2000,2,104,9,20216,1,16.1,,,823,12
6.5306050010661e+13,,2000,2,105,1,20216,1,17,,,823,12
6.5306060010661e+13,,2000,2,105,2,20216,2,17.6,,,823,12
6.5306066010661e+13,,2000,2,105,3,20216,1,13.5,,,746,12
6.5306076010661e+13,,2000,2,105,4,20216,1,6.7,,,951,12
6.5306086010661e+13,,2000,2,105,5,20216,1,7,,,951,12
6.5306550010661e+13,,2000,2,1,1,20221,1,11.8,39,39,544,12
6.5306552010661e+13,,2000,2,1,2,20221,1,2.1,23,,746,12
6.5306556010661e+13,,2000,2,1,3,20221,1,2,22,,375,12
6.5306560010661e+13,,2000,2,1,4,20221,1,2.1,23,,375,12
6.5306564010661e+13,,2000,2,3,1,20221,1,5,35,35,544,12
6.5306566010661e+13,,2000,2,3,2,20221,1,6.1,41,41,544,12
6.5306568010661e+13,,2000,2,3,3,20221,1,11.2,52,52,544,12
6.5306570010661e+13,,2000,2,3,4,20221,1,16.6,60,60,544,12
6.5306572010661e+13,,2000,2,3,5,20221,2,7.4,48,30,972,12
6.5306574010661e+13,,2000,2,3,6,20221,1,5.3,35,35,544,12
6.5306576010661e+13,,2000,2,3,7,20221,1,5.6,32,32,741,12
6.5306578010661e+13,,2000,2,3,8,20221,1,6.2,28,28,544,12
6.5306580010661e+13,,2000,2,3,9,20221,1,13.7,55,55,544,12
6.5306582010661e+13,,2000,2,3,10,20221,1,9.9,50,37,544,12
6.5306584010661e+13,,2000,2,3,11,20221,1,1.1,11,,94,12
6.5306588010661e+13,,2000,2,3,12,20221,1,4.3,37,,544,12
6.5306592010661e+13,,2000,2,4,1,20221,1,11.5,48,48,746,12
6.5306594010661e+13,,2000,2,101,1,20221,1,11.8,,,544,12
6.5306943010661e+13,,2000,2,1,3,20226,1,8.2,40,40,823,12
6.5306945010661e+13,,2000,2,1,4,20226,1,9.2,56,56,746,12
6.5306947010661e+13,,2000,2,1,5,20226,1,6.7,38,38,746,12
6.5306949010661e+13,,2000,2,1,6,20226,1,6.2,40,18,823,12
6.5306957010661e+13,,2000,2,1,10,20226,1,9.7,56,56,746,12
6.5306951010661e+13,,2000,2,1,7,20226,1,7.2,32,32,823,12
6.5306953010661e+13,,2000,2,1,8,20226,1,9.3,52,52,746,12
6.5306955010661e+13,,2000,2,1,9,20226,1,12.2,56,56,746,12
6.5306959010661e+13,,2000,2,1,11,20226,1,11.4,48,48,746,12
6.5306961010661e+13,,2000,2,1,12,20226,1,8.3,52,52,746,12
6.5306963010661e+13,,2000,2,1,13,20226,1,8.9,56,56,746,12
