"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.5270450010661e+13,,2000,4,1,1,20167,1,6.3,33,33,951,12
6.5270454010661e+13,,2000,4,1,2,20167,1,5.6,30,30,951,12
6.5270460010661e+13,,2000,4,1,3,20167,1,5.4,24,24,951,12
6.5270466010661e+13,,2000,4,1,4,20167,1,16.4,54,54,951,12
6.5270472010661e+13,,2000,4,1,5,20167,1,7,30,30,951,12
6.5270478010661e+13,,2000,4,1,6,20167,1,6.6,30,30,951,12
6.5270483010661e+13,,2000,4,1,7,20167,1,16.5,54,54,951,12
6.5270488010661e+13,,2000,4,1,8,20167,1,1.9,21,,951,12
6.5270496010661e+13,,2000,4,2,1,20167,1,10.6,40,40,823,12
6.5270502010661e+13,,2000,4,2,2,20167,1,9.2,36,36,823,12
6.5270507010661e+13,,2000,4,2,3,20167,1,5.2,22,22,972,12
6.5270512010661e+13,,2000,4,2,4,20167,1,7.2,18,18,972,12
6.5270518010661e+13,,2000,4,2,5,20167,1,10.9,32,32,972,12
6.5270524010661e+13,,2000,4,2,6,20167,1,2.6,27,,972,12
6.5270532010661e+13,,2000,4,2,7,20167,1,1.9,21,,972,12
6.5270540010661e+13,,2000,4,3,1,20167,1,7.9,18,18,544,12
6.5270545010661e+13,,2000,4,3,2,20167,1,5.8,20,20,951,12
6.5270550010661e+13,,2000,4,3,3,20167,1,18.3,22,22,951,12
6.5270556010661e+13,,2000,4,3,4,20167,2,30.5,90,20,951,12
6.5728901010661e+13,,2001,4,1,3,20097,1,5.4,34,34,746,12
6.5728903010661e+13,,2001,4,1,10,20097,2,11,55,25,746,12
6.5728905010661e+13,,2001,4,1,11,20097,1,7.5,49,49,746,12
6.5728907010661e+13,,2001,4,1,58,20097,1,7.5,55,55,746,12
6.5728909010661e+13,,2001,4,1,59,20097,2,10.2,55,17,746,12
6.5728911010661e+13,,2001,4,1,60,20097,1,6.7,44,44,746,12
6.5728913010661e+13,,2001,4,1,61,20097,1,5.1,27,27,746,12
6.5728915010661e+13,,2001,4,1,62,20097,1,9.4,55,55,746,12
6.5728917010661e+13,,2001,4,1,63,20097,1,5.3,47,47,746,12
6.5728925010661e+13,,2001,4,1,67,20097,1,3.9,35,,746,12
6.5728919010661e+13,,2001,4,1,64,20097,1,6.6,52,52,746,12
6.5728921010661e+13,,2001,4,1,65,20097,1,7.9,55,55,746,12
6.5728923010661e+13,,2001,4,1,66,20097,1,6.9,57,57,746,12
6.5728927010661e+13,,2001,4,2,1,20097,1,9.4,59,59,746,12
6.5728929010661e+13,,2001,4,2,2,20097,1,9.3,58,58,746,12
6.5728931010661e+13,,2001,4,2,3,20097,1,9.5,59,59,746,12
6.5728933010661e+13,,2001,4,2,4,20097,1,7.5,54,54,746,12
6.5728935010661e+13,,2001,4,2,5,20097,1,6.9,54,54,746,12
6.5728937010661e+13,,2001,4,2,6,20097,1,9,60,60,746,12
6.5728939010661e+13,,2001,4,2,7,20097,1,13.4,58,58,746,12
6.5728941010661e+13,,2001,4,2,8,20097,1,7.1,54,54,746,12
6.5728943010661e+13,,2001,4,2,9,20097,1,6.7,53,53,746,12
6.5728945010661e+13,,2001,4,2,10,20097,1,6.8,52,52,746,12
6.5728947010661e+13,,2001,4,2,11,20097,1,6.5,54,54,746,12
6.5728949010661e+13,,2001,4,2,12,20097,2,11.2,50,49,746,12
6.5728951010661e+13,,2001,4,2,13,20097,2,14,54,53,746,12
6.5728953010661e+13,,2001,4,2,14,20097,1,5.4,39,39,746,12
6.5728955010661e+13,,2001,4,2,15,20097,1,11.9,58,58,746,12
6.5728957010661e+13,,2001,4,2,16,20097,1,4.3,37,,746,12
6.5728959010661e+13,,2001,4,2,17,20097,1,2.8,28,,823,12
6.5728961010661e+13,,2001,4,2,18,20097,1,2.7,27,,823,12
6.5728963010661e+13,,2001,4,3,1,20097,1,5.4,44,44,746,12
6.5728965010661e+13,,2001,4,3,2,20097,1,6,50,50,746,12
6.5728967010661e+13,,2001,4,4,1,20097,1,1.1,15,,746,12
6.5728969010661e+13,,2001,4,4,2,20097,1,1.9,21,,746,12
6.5728971010661e+13,,2001,4,101,1,20097,1,4.6,,,746,12
6.5728978010661e+13,,2001,4,101,3,20097,1,5.4,,,746,12
6.5728988010661e+13,,2001,4,101,5,20097,1,4,,,746,12
6.5728995010661e+13,,2001,4,101,8,20097,2,,,,746,12
6.5729003010661e+13,,2001,4,102,6,20097,1,18.2,,,746,12
6.5729013010661e+13,,2001,4,103,1,20097,2,7.3,,,972,12
6.5729019010661e+13,,2001,4,103,2,20097,2,7.9,,,972,12
6.5729025010661e+13,,2001,4,103,3,20097,1,12.1,,,746,12
6.5729035010661e+13,,2001,4,103,4,20097,1,9.4,,,746,12
6.5729075010661e+13,,2001,4,105,13,20097,1,9,,,746,12
6.5729045010661e+13,,2001,4,104,11,20097,1,11.3,,,746,12
6.5729055010661e+13,,2001,4,104,12,20097,1,8.5,,,746,12
6.5729065010661e+13,,2001,4,105,7,20097,1,14.7,,,746,12
6.5729085010661e+13,,2001,4,105,15,20097,1,6.7,,,746,12
6.5728726010661e+13,,2001,4,1,1,20127,1,18.6,44,44,544,12
6.5728728010661e+13,,2001,4,1,3,20127,2,13,30,9,313,12
6.5728730010661e+13,,2001,4,1,4,20127,1,11.3,27,27,544,12
6.5728732010661e+13,,2001,4,2,1,20127,1,15.1,37,35,313,12
6.5728734010661e+13,,2001,4,3,1,20127,2,14.6,54,47,972,12
6.5728736010661e+13,,2001,4,3,2,20127,1,17.8,50,50,951,12
6.5728738010661e+13,,2001,4,3,3,20127,2,14.2,54,50,972,12
6.5728740010661e+13,,2001,4,3,4,20127,2,11.5,50,7,972,12
6.5728742010661e+13,,2001,4,4,1,20127,1,11,35,35,313,12
6.5728744010661e+13,,2001,4,4,2,20127,1,17.4,50,35,313,12
6.5728746010661e+13,,2001,4,4,3,20127,1,12.5,45,45,544,12
6.5728748010661e+13,,2001,4,101,1,20127,1,18.6,,,544,12
6.5728758010661e+13,,2001,4,102,1,20127,2,24.9,,,972,12
6.5728764010661e+13,,2001,4,102,2,20127,1,14.2,,,544,12
6.5728774010661e+13,,2001,4,102,3,20127,1,8.5,,,544,12
6.5728784010661e+13,,2001,4,102,4,20127,1,13.3,,,313,12
6.5728794010661e+13,,2001,4,104,1,20127,2,,,,972,12
6.5728799010661e+13,,2001,4,104,2,20127,1,26.8,,,823,12
6.5728809010661e+13,,2001,4,104,3,20127,2,,,,972,12
6.5728815010661e+13,,2001,4,105,1,20127,2,,,,972,12
6.5728820010661e+13,,2001,4,105,2,20127,2,,,,972,12
6.5728825010661e+13,,2001,4,105,3,20127,2,,,,972,12
6.5728830010661e+13,,2001,4,105,4,20127,2,,,,972,12
6.5728835010661e+13,,2001,4,105,5,20127,2,,,,544,12
6.5728840010661e+13,,2001,4,105,6,20127,2,,,,972,12
6.5728524010661e+13,,2001,4,1,1,20142,1,5.5,38,38,823,12
6.5728526010661e+13,,2001,4,1,3,20142,2,8.5,55,9,746,12
6.5728528010661e+13,,2001,4,1,4,20142,1,5.8,47,47,746,12
6.5728530010661e+13,,2001,4,1,5,20142,1,1.1,15,,746,12
6.5728532010661e+13,,2001,4,1,6,20142,1,1.6,19,,746,12
6.5728534010661e+13,,2001,4,1,7,20142,1,1.9,21,,746,12
6.5728536010661e+13,,2001,4,1,8,20142,1,1.3,17,,746,12
6.5728538010661e+13,,2001,4,1,9,20142,1,1.7,20,,746,12
6.5728540010661e+13,,2001,4,1,10,20142,1,1.4,17,,746,12
6.5728542010661e+13,,2001,4,1,11,20142,1,1.6,19,,746,12
6.5728544010661e+13,,2001,4,1,12,20142,1,1.2,16,,746,12
6.5728552010661e+13,,2001,4,2,1,20142,1,16.4,47,47,823,12
6.5728546010661e+13,,2001,4,1,13,20142,1,1.1,15,,746,12
6.5728548010661e+13,,2001,4,1,14,20142,1,1.1,15,,746,12
6.5728550010661e+13,,2001,4,1,15,20142,1,1.7,20,,746,12
6.5728554010661e+13,,2001,4,2,2,20142,1,7.6,45,45,746,12
6.5728556010661e+13,,2001,4,2,3,20142,1,5.9,40,40,746,12
6.5728558010661e+13,,2001,4,2,4,20142,1,5.2,37,37,746,12
6.5728560010661e+13,,2001,4,2,5,20142,1,5.1,36,36,746,12
6.5728562010661e+13,,2001,4,2,6,20142,1,8,48,48,746,12
6.5728564010661e+13,,2001,4,3,1,20142,1,6.9,57,57,746,12
6.5728566010661e+13,,2001,4,3,2,20142,1,6.9,58,58,746,12
6.5728568010661e+13,,2001,4,3,3,20142,1,4.9,40,,746,12
6.5728570010661e+13,,2001,4,4,1,20142,1,5.4,26,26,823,12
6.5728572010661e+13,,2001,4,4,2,20142,1,8,48,48,746,12
6.5728574010661e+13,,2001,4,4,3,20142,1,7.6,52,52,746,12
