"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.8751551010661e+13,,2003,4,1,1,20118,2,14.3,68,17,313,12
6.8751553010661e+13,,2003,4,1,3,20118,1,11.9,42,42,313,12
6.8751555010661e+13,,2003,4,1,4,20118,1,12.8,48,41,313,12
6.8751557010661e+13,,2003,4,1,5,20118,1,6.4,37,37,313,12
6.8751559010661e+13,,2003,4,1,6,20118,1,11,66,66,462,12
6.8751562010661e+13,,2003,4,1,7,20118,1,5.6,27,27,766,12
6.8751564010661e+13,,2003,4,1,8,20118,2,8.1,50,5,313,12
6.8751566010661e+13,,2003,4,1,9,20118,1,2.1,23,,766,12
6.8751568010661e+13,,2003,4,1,10,20118,1,2.3,24,,766,12
6.8751572010661e+13,,2003,4,1,13,20118,1,2.4,25,,766,12
6.8751579010661e+13,,2003,4,3,2,20118,1,6.2,44,44,462,12
6.8751570010661e+13,,2003,4,1,12,20118,1,1.6,19,,766,12
6.8751574010661e+13,,2003,4,1,14,20118,1,2,22,,766,12
6.8751577010661e+13,,2003,4,3,1,20118,2,12.5,64,47,972,12
6.8751581010661e+13,,2003,4,3,3,20118,2,7,48,48,972,12
6.8751583010661e+13,,2003,4,3,4,20118,1,5.2,29,29,766,12
6.8751585010661e+13,,2003,4,3,5,20118,2,6.2,43,30,972,12
6.8751534010661e+13,,2003,4,3,6,20118,1,2.2,24,,766,12
6.8751536010661e+13,,2003,4,3,7,20118,1,2,22,,766,12
6.8751539010661e+13,,2003,4,3,8,20118,1,1.2,16,,766,12
6.8751542010661e+13,,2003,4,3,9,20118,1,1.5,18,,766,12
6.8751544010661e+13,,2003,4,3,10,20118,1,2.7,27,,766,12
6.8751546010661e+13,,2003,4,3,11,20118,1,2.4,25,,766,12
6.8751548010661e+13,,2003,4,3,12,20118,1,4.8,39,,766,12
6.8752555010661e+13,,2003,4,1,1,20552,1,12.9,76,76,972,12
6.8752557010661e+13,,2003,4,1,2,20552,1,17.9,83,83,823,12
6.8752559010661e+13,,2003,4,2,1,20552,1,9.8,57,57,802,12
6.8752561010661e+13,,2003,4,2,2,20552,1,11.7,51,51,802,12
6.8752563010661e+13,,2003,4,2,3,20552,1,10.9,55,55,823,12
6.8752565010661e+13,,2003,4,2,4,20552,1,10.7,55,55,823,12
6.8752567010661e+13,,2003,4,2,5,20552,2,10,57,45,823,12
6.8752569010661e+13,,2003,4,2,6,20552,2,7.5,50,50,823,12
6.8752571010661e+13,,2003,4,2,7,20552,2,8.7,53,45,823,12
6.8752540010661e+13,,2003,4,2,8,20552,1,10.2,45,45,823,12
6.8752542010661e+13,,2003,4,2,9,20552,1,18.6,82,82,823,12
6.8752544010661e+13,,2003,4,2,10,20552,1,14.2,87,87,823,12
6.8752546010661e+13,,2003,4,2,11,20552,1,9.5,95,95,823,12
6.8752548010661e+13,,2003,4,2,12,20552,1,14.2,103,103,823,12
6.8752550010661e+13,,2003,4,2,13,20552,1,2.5,26,,975,12
6.8752553010661e+13,,2003,4,2,14,20552,1,2.1,23,,975,12
6.8752573010661e+13,,2003,4,3,1,20552,1,9.4,81,81,313,12
6.8752582010661e+13,,2003,4,4,3,20552,1,7,46,46,313,12
6.8752576010661e+13,,2003,4,3,2,20552,1,8.2,45,45,313,12
