"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.5200313010661e+13,,2000,3,1,1,20052,1,5.9,35,35,972,12
6.5200317010661e+13,,2000,3,1,2,20052,1,14.9,40,40,972,12
6.5200319010661e+13,,2000,3,2,1,20052,2,5.5,40,5,972,12
6.5200321010661e+13,,2000,3,2,2,20052,2,9.7,56,39,972,12
6.5200323010661e+13,,2000,3,2,3,20052,1,6.6,38,38,972,12
6.5200325010661e+13,,2000,3,2,4,20052,1,3.1,30,,972,12
6.5200355010661e+13,,2000,3,3,1,20052,2,9.2,54,11,746,12
6.5200357010661e+13,,2000,3,3,2,20052,1,8.5,50,50,746,12
6.5200359010661e+13,,2000,3,3,3,20052,1,6.2,37,37,972,12
6.5200361010661e+13,,2000,3,3,4,20052,1,8.2,49,49,746,12
6.5200363010661e+13,,2000,3,3,5,20052,1,5.8,37,37,972,12
6.5200367010661e+13,,2000,3,3,6,20052,1,5.2,40,40,972,12
6.5200375010661e+13,,2000,3,3,10,20052,1,9.7,49,49,746,12
6.5200377010661e+13,,2000,3,3,11,20052,2,9.3,55,52,972,12
6.5200369010661e+13,,2000,3,3,7,20052,1,11.2,44,44,972,12
6.5200371010661e+13,,2000,3,3,8,20052,2,6.1,42,10,746,12
6.5200373010661e+13,,2000,3,3,9,20052,2,7.1,47,34,972,12
6.5200379010661e+13,,2000,3,3,12,20052,2,7,46,38,972,12
6.5200381010661e+13,,2000,3,3,13,20052,1,3,29,,972,12
6.5200385010661e+13,,2000,3,3,14,20052,1,3.9,35,,972,12
6.5200389010661e+13,,2000,3,4,1,20052,1,6.8,38,38,746,12
6.5200391010661e+13,,2000,3,4,2,20052,2,6,42,37,972,12
6.5200329010661e+13,,2000,3,4,3,20052,1,7.4,39,39,972,12
6.5200331010661e+13,,2000,3,4,4,20052,1,5.5,39,39,746,12
6.5200333010661e+13,,2000,3,103,1,20052,2,5.5,,,972,12
6.5200339010661e+13,,2000,3,103,2,20052,2,9.7,,,972,12
6.5200345010661e+13,,2000,3,105,1,20052,1,33.8,,,922,12
6.5199634010661e+13,,2000,3,1,2,20055,1,10.6,40,39,313,12
6.5199636010661e+13,,2000,3,1,5,20055,2,5.2,38,28,972,12
6.5199638010661e+13,,2000,3,1,6,20055,2,13.5,66,44,972,12
6.5199640010661e+13,,2000,3,1,7,20055,2,8.7,53,25,972,12
6.5199642010661e+13,,2000,3,1,8,20055,1,6.8,34,34,544,12
6.5199644010661e+13,,2000,3,1,9,20055,1,7.8,36,36,544,12
6.5199646010661e+13,,2000,3,1,10,20055,1,9.9,53,53,746,12
6.5199648010661e+13,,2000,3,1,11,20055,1,6,30,30,313,12
6.5199650010661e+13,,2000,3,1,12,20055,1,15.6,64,64,313,12
6.5199652010661e+13,,2000,3,1,13,20055,1,7,42,42,972,12
6.5199654010661e+13,,2000,3,1,14,20055,1,8.1,40,40,762,12
6.5199656010661e+13,,2000,3,3,1,20055,1,8.9,47,47,746,12
6.5199658010661e+13,,2000,3,3,2,20055,1,7.9,42,42,746,12
6.5199660010661e+13,,2000,3,3,3,20055,2,8.8,53,10,972,12
6.5199662010661e+13,,2000,3,3,4,20055,1,6.9,47,47,746,12
6.5199664010661e+13,,2000,3,3,5,20055,1,8.4,49,49,746,12
6.5199672010661e+13,,2000,3,3,9,20055,1,16.1,58,58,544,12
6.5199674010661e+13,,2000,3,4,1,20055,2,9.7,56,11,746,12
6.5199666010661e+13,,2000,3,3,6,20055,1,6.2,35,35,746,12
6.5199668010661e+13,,2000,3,3,7,20055,2,5.2,38,16,746,12
6.5199670010661e+13,,2000,3,3,8,20055,1,9.9,50,50,972,12
6.5199676010661e+13,,2000,3,4,2,20055,1,5.8,38,38,746,12
6.5199680010661e+13,,2000,3,4,3,20055,1,6.6,43,43,972,12
6.5199682010661e+13,,2000,3,4,4,20055,1,5.1,31,31,746,12
6.5199684010661e+13,,2000,3,4,5,20055,1,2.8,28,,313,12
6.5199688010661e+13,,2000,3,4,6,20055,1,3.2,30,,746,12
6.5199692010661e+13,,2000,3,4,7,20055,1,4.5,38,,972,12
6.5199696010661e+13,,2000,3,101,1,20055,2,,,,972,12
