"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.5681281010661e+13,,2001,4,1,6,20065,2,14,89,12,951,12
6.5681283010661e+13,,2001,4,1,7,20065,1,9.2,79,79,951,12
6.5681285010661e+13,,2001,4,1,8,20065,1,12,83,83,951,12
6.5681287010661e+13,,2001,4,1,9,20065,1,7.2,70,70,951,12
6.5681289010661e+13,,2001,4,1,10,20065,1,6,45,45,951,12
6.5681490010661e+13,,2001,4,2,1,20065,1,7.1,49,31,951,12
6.5681492010661e+13,,2001,4,2,2,20065,1,6.5,54,54,951,12
6.5681496010661e+13,,2001,4,2,4,20065,1,6.2,45,45,972,12
6.5681293010661e+13,,2001,4,3,2,20065,1,1.1,15,,544,12
6.5681494010661e+13,,2001,4,2,3,20065,1,5.9,40,40,972,12
6.5681498010661e+13,,2001,4,2,5,20065,1,6.3,51,51,951,12
6.5681291010661e+13,,2001,4,3,1,20065,1,10.7,69,69,951,12
6.5681295010661e+13,,2001,4,3,3,20065,1,1.6,19,,977,12
6.5681514010661e+13,,2001,4,4,1,20065,1,9,69,69,977,12
6.5681512010661e+13,,2001,4,4,2,20065,1,19.9,67,67,951,12
6.5681500010661e+13,,2001,4,4,3,20065,1,10,77,77,951,12
6.5681502010661e+13,,2001,4,4,4,20065,1,3.1,30,,701,12
6.5681504010661e+13,,2001,4,4,5,20065,1,2.3,24,,701,12
6.5681506010661e+13,,2001,4,4,6,20065,1,2.2,24,,701,12
6.5681508010661e+13,,2001,4,4,7,20065,1,2,22,,701,12
6.5681510010661e+13,,2001,4,4,8,20065,1,4.2,36,,701,12
6.5681297010661e+13,,2001,4,101,1,20065,3,,,,951,12
6.5681304010661e+13,,2001,4,101,2,20065,2,,,,951,12
6.5681311010661e+13,,2001,4,101,3,20065,2,,,,951,12
6.5681316010661e+13,,2001,4,101,4,20065,3,,,,951,12
6.5681323010661e+13,,2001,4,101,5,20065,3,,,,951,12
6.5681330010661e+13,,2001,4,101,6,20065,2,14,,,951,12
6.5681336010661e+13,,2001,4,102,1,20065,2,28.8,,,951,12
6.5681342010661e+13,,2001,4,102,2,20065,1,18.3,,,951,12
6.5681352010661e+13,,2001,4,102,3,20065,2,5.6,,,951,12
6.5681358010661e+13,,2001,4,102,4,20065,2,,,,951,12
6.5681366010661e+13,,2001,4,102,5,20065,2,,,,951,12
6.5681374010661e+13,,2001,4,102,6,20065,2,,,,951,12
6.5681382010661e+13,,2001,4,102,7,20065,2,,,,951,12
6.5681390010661e+13,,2001,4,103,1,20065,2,11.3,,,975,12
6.5681396010661e+13,,2001,4,103,2,20065,1,24.7,,,462,12
6.5681406010661e+13,,2001,4,103,3,20065,1,2.8,,,544,12
6.5681413010661e+13,,2001,4,103,4,20065,2,,,,544,12
6.5681421010661e+13,,2001,4,103,5,20065,2,,,,951,12
6.5681429010661e+13,,2001,4,103,6,20065,2,,,,972,12
6.5681437010661e+13,,2001,4,103,7,20065,2,,,,544,12
6.5681445010661e+13,,2001,4,103,8,20065,2,,,,972,12
6.5681453010661e+13,,2001,4,104,1,20065,2,22.5,,,975,12
6.5681459010661e+13,,2001,4,104,2,20065,3,,,,972,12
6.5681466010661e+13,,2001,4,104,3,20065,1,24,,,823,12
6.5681477010661e+13,,2001,4,104,4,20065,3,,,,823,12
6.5681484010661e+13,,2001,4,105,4,20065,2,15.3,,,823,12
9.2271312010661e+13,,2004,4,2,1,20414,1,50.8,75,75,742,13
9.2271314010661e+13,,2004,4,3,1,20414,1,5,27,27,972,13
9.2271316010661e+13,,2004,4,3,2,20414,1,5,32,32,972,13
9.2271318010661e+13,,2004,4,3,3,20414,1,6.3,25,25,500,13
9.2271320010661e+13,,2004,4,3,4,20414,1,7.3,24,24,500,13
9.2271322010661e+13,,2004,4,3,5,20414,1,6.3,44,44,972,13
9.2271324010661e+13,,2004,4,3,6,20414,1,1.4,17,,313,13
9.8917193010661e+13,,2005,4,3,1,20285,1,18.7,42,42,951,13
9.8917195010661e+13,,2005,4,3,2,20285,1,6.4,42,42,823,13
9.8917197010661e+13,,2005,4,3,3,20285,1,7.5,42,42,313,13
9.8917199010661e+13,,2005,4,3,4,20285,1,7,44,44,544,13
9.8917201010661e+13,,2005,4,3,5,20285,1,6.8,44,44,802,13
1.04489170010661e+14,6.5681281010661e+13,2006,4,1,6,20065,2,14,67,12,951,13
1.04489172010661e+14,6.5681283010661e+13,2006,4,1,7,20065,1,10.3,57,57,951,13
1.04489174010661e+14,6.5681285010661e+13,2006,4,1,8,20065,1,13,64,64,951,13
1.04489176010661e+14,6.5681287010661e+13,2006,4,1,9,20065,1,8.8,56,56,951,13
1.04489178010661e+14,6.5681289010661e+13,2006,4,1,10,20065,1,7.4,44,44,951,13
1.04489180010661e+14,,2006,4,1,11,20065,1,5.1,40,40,972,13
1.04489182010661e+14,,2006,4,1,12,20065,1,5.8,40,40,951,13
1.04489184010661e+14,,2006,4,1,13,20065,1,3.3,31,,701,13
1.04489186010661e+14,6.5681490010661e+13,2006,4,2,1,20065,1,7.4,56,40,951,13
1.04489188010661e+14,6.5681492010661e+13,2006,4,2,2,20065,1,8,56,56,951,13
1.04489190010661e+14,6.5681494010661e+13,2006,4,2,3,20065,1,7.2,57,57,972,13
1.04489192010661e+14,6.5681496010661e+13,2006,4,2,4,20065,1,6.9,52,52,972,13
1.04489194010661e+14,6.5681498010661e+13,2006,4,2,5,20065,1,7.4,58,58,951,13
1.04489196010661e+14,,2006,4,2,6,20065,1,5.4,46,46,951,13
1.04489198010661e+14,,2006,4,2,7,20065,1,6.2,52,52,951,13
1.04489200010661e+14,,2006,4,2,8,20065,1,5.3,44,44,951,13
1.04489202010661e+14,6.5681291010661e+13,2006,4,3,1,20065,1,12.3,66,66,951,13
1.04489204010661e+14,6.5681293010661e+13,2006,4,3,2,20065,1,1.4,17,,402,13
1.04489212010661e+14,,2006,4,3,6,20065,1,1.4,17,,977,13
1.04489206010661e+14,6.5681295010661e+13,2006,4,3,3,20065,1,3.3,31,,544,13
1.04489208010661e+14,,2006,4,3,4,20065,1,6.3,48,48,972,13
