"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.5845214010661e+13,,2001,4,1,1,20011,1,5.9,40,40,972,12
6.5845216010661e+13,,2001,4,1,2,20011,1,24.6,58,58,823,12
6.5845218010661e+13,,2001,4,2,1,20011,1,18.3,48,48,823,12
6.5845220010661e+13,,2001,4,2,2,20011,1,8.3,24,24,823,12
6.5845222010661e+13,,2001,4,3,1,20011,1,18.4,48,48,823,12
6.5845224010661e+13,,2001,4,3,2,20011,1,14.7,32,32,823,12
6.5845226010661e+13,,2001,4,3,3,20011,1,3.2,30,,701,12
6.5845228010661e+13,,2001,4,3,4,20011,1,2.8,28,,701,12
6.5845230010661e+13,,2001,4,3,5,20011,1,2.5,26,,701,12
6.5845232010661e+13,,2001,4,3,6,20011,1,1.2,16,,544,12
6.5845235010661e+13,,2001,4,3,7,20011,1,3.1,30,,701,12
6.5845237010661e+13,,2001,4,3,8,20011,1,4.1,36,,701,12
6.5845255010661e+13,,2001,4,4,1,20011,1,17.7,50,50,544,12
6.5845239010661e+13,,2001,4,4,2,20011,1,20.6,46,46,823,12
6.5845241010661e+13,,2001,4,4,3,20011,1,3.3,31,,701,12
6.5845243010661e+13,,2001,4,4,4,20011,1,2.7,27,,701,12
6.5845245010661e+13,,2001,4,4,5,20011,1,2.6,27,,701,12
6.5845247010661e+13,,2001,4,4,6,20011,1,1.3,17,,701,12
6.5845249010661e+13,,2001,4,4,7,20011,1,2.5,26,,701,12
6.5845251010661e+13,,2001,4,4,8,20011,1,2.2,24,,701,12
6.5845253010661e+13,,2001,4,4,9,20011,1,2.1,23,,701,12
1.04520103010661e+14,6.5845214010661e+13,2006,4,1,1,20011,2,6.2,44,44,972,13
1.04520105010661e+14,6.5845216010661e+13,2006,4,1,2,20011,1,25.3,63,63,823,13
1.04520107010661e+14,6.5845218010661e+13,2006,4,2,1,20011,1,19.1,52,52,823,13
1.04520109010661e+14,6.5845220010661e+13,2006,4,2,2,20011,1,8.3,16,16,823,13
1.04520111010661e+14,,2006,4,2,3,20011,1,1.7,20,,544,13
1.04520113010661e+14,6.5845222010661e+13,2006,4,3,1,20011,1,19,57,57,823,13
1.04520115010661e+14,6.5845224010661e+13,2006,4,3,2,20011,1,14.9,50,50,823,13
1.04520117010661e+14,6.5845226010661e+13,2006,4,3,3,20011,1,3.1,30,,701,13
1.04520119010661e+14,6.5845228010661e+13,2006,4,3,4,20011,1,3,29,,701,13
1.04520121010661e+14,6.5845230010661e+13,2006,4,3,5,20011,1,2.9,29,,701,13
1.04520123010661e+14,6.5845232010661e+13,2006,4,3,6,20011,2,,,,544,13
1.04520125010661e+14,6.5845235010661e+13,2006,4,3,7,20011,1,3.2,30,,701,13
1.04520127010661e+14,6.5845237010661e+13,2006,4,3,8,20011,1,4.2,36,,701,13
1.04520129010661e+14,6.5845255010661e+13,2006,4,4,1,20011,1,18.2,58,58,544,13
1.04520131010661e+14,6.5845239010661e+13,2006,4,4,2,20011,1,21.2,52,52,823,13
1.04520133010661e+14,6.5845241010661e+13,2006,4,4,3,20011,1,3.7,33,,701,13
1.04520135010661e+14,6.5845243010661e+13,2006,4,4,4,20011,1,2.9,29,,701,13
1.04520137010661e+14,6.5845245010661e+13,2006,4,4,5,20011,1,2.8,28,,701,13
1.04520139010661e+14,6.5845247010661e+13,2006,4,4,6,20011,1,1.3,17,,701,13
1.04520141010661e+14,6.5845249010661e+13,2006,4,4,7,20011,1,2.6,27,,701,13
1.04520143010661e+14,6.5845251010661e+13,2006,4,4,8,20011,1,2.3,24,,701,13
1.04520145010661e+14,6.5845253010661e+13,2006,4,4,9,20011,1,2.2,24,,701,13
1.04520147010661e+14,,2006,4,4,10,20011,1,5.5,40,40,701,13
1.56057207010661e+14,,2007,4,1,1,20030,1,16.7,68,68,742,13
1.56057208010661e+14,,2007,4,3,1,20030,2,8.1,50,37,972,13
1.56057209010661e+14,,2007,4,3,2,20030,1,14.1,54,34,544,13
1.56057210010661e+14,,2007,4,3,3,20030,1,14.3,55,55,544,13
1.56057211010661e+14,,2007,4,3,4,20030,1,4.4,37,,972,13
1.56057212010661e+14,,2007,4,3,5,20030,1,4,35,,972,13
1.56057213010661e+14,,2007,4,4,1,20030,1,7.6,43,43,544,13
1.56057217010661e+14,,2007,4,4,5,20030,1,10.8,59,55,544,13
1.56057214010661e+14,,2007,4,4,2,20030,1,9.6,29,29,313,13
1.56057215010661e+14,,2007,4,4,3,20030,1,11.7,46,46,544,13
1.56057216010661e+14,,2007,4,4,4,20030,1,14,59,59,544,13
1.56057218010661e+14,,2007,4,4,6,20030,1,14.2,56,56,544,13
1.56057219010661e+14,,2007,4,4,7,20030,1,6.3,41,27,544,13
2.26406127010661e+14,,2009,4,1,1,20286,1,11.3,36,36,543,14
2.26406128010661e+14,,2009,4,1,2,20286,1,6.5,19,19,544,14
2.26406129010661e+14,,2009,4,2,1,20286,1,16,55,55,543,14
2.26406130010661e+14,,2009,4,2,2,20286,1,11,45,45,543,14
1.5492201020004e+13,1.04520103010661e+14,2011,4,1,1,20011,2,,,,972,14
1.5492202020004e+13,1.04520105010661e+14,2011,4,1,2,20011,1,25.6,54,54,823,14
1.5492203020004e+13,1.04520107010661e+14,2011,4,2,1,20011,1,19.6,42,42,823,14
1.5492204020004e+13,1.04520109010661e+14,2011,4,2,2,20011,1,8.4,19,19,823,14
1.5492205020004e+13,1.04520111010661e+14,2011,4,2,3,20011,1,2.3,24,,544,14
1.5492206020004e+13,,2011,4,2,4,20011,1,5.8,22,22,823,14
1.5492207020004e+13,1.04520113010661e+14,2011,4,3,1,20011,1,19.6,51,51,823,14
1.5492208020004e+13,1.04520115010661e+14,2011,4,3,2,20011,1,15.2,35,35,823,14
1.5492209020004e+13,1.04520117010661e+14,2011,4,3,3,20011,1,3.2,30,,701,14
1.5492210020004e+13,1.04520119010661e+14,2011,4,3,4,20011,1,3.2,30,,701,14
1.5492211020004e+13,1.04520121010661e+14,2011,4,3,5,20011,1,3.7,33,,972,14
1.5492212020004e+13,1.04520125010661e+14,2011,4,3,7,20011,1,3.4,32,,701,14
1.5492213020004e+13,1.04520127010661e+14,2011,4,3,8,20011,1,4.4,37,,701,14
1.5492214020004e+13,,2011,4,3,9,20011,1,5,29,29,972,14
1.5492219020004e+13,1.04520137010661e+14,2011,4,4,5,20011,1,3.2,30,,701,14
1.5492215020004e+13,1.04520129010661e+14,2011,4,4,1,20011,1,18.5,47,47,544,14
1.5492216020004e+13,1.04520131010661e+14,2011,4,4,2,20011,1,21.7,49,49,823,14
1.5492217020004e+13,1.04520133010661e+14,2011,4,4,3,20011,1,4.2,36,,701,14
1.5492218020004e+13,1.04520135010661e+14,2011,4,4,4,20011,1,3.2,30,,701,14
1.5492220020004e+13,1.04520139010661e+14,2011,4,4,6,20011,1,1.4,17,,701,14
1.5492221020004e+13,1.04520141010661e+14,2011,4,4,7,20011,1,2.8,28,,701,14
1.5492222020004e+13,1.04520143010661e+14,2011,4,4,8,20011,1,2.7,27,,701,14
1.5492223020004e+13,1.04520145010661e+14,2011,4,4,9,20011,1,2.5,26,,701,14
1.5492224020004e+13,1.04520147010661e+14,2011,4,4,10,20011,1,5.7,25,25,701,14
1.5492225020004e+13,,2011,4,4,11,20011,1,1,14,,701,14
1.67061323020004e+14,1.56057207010661e+14,2012,4,1,1,20030,1,19.6,61,61,742,14
1.67061324020004e+14,1.56057208010661e+14,2012,4,3,1,20030,2,,,,972,14
1.67061325020004e+14,1.56057209010661e+14,2012,4,3,2,20030,1,14.3,53,53,544,14
1.67061326020004e+14,1.56057210010661e+14,2012,4,3,3,20030,1,14.7,44,37,544,14
1.67061327020004e+14,1.56057211010661e+14,2012,4,3,4,20030,1,6.4,31,31,972,14
1.67061328020004e+14,1.56057212010661e+14,2012,4,3,5,20030,1,6.8,35,35,972,14
1.67061329020004e+14,1.56057213010661e+14,2012,4,4,1,20030,1,8.4,34,34,544,14
1.67061330020004e+14,1.56057214010661e+14,2012,4,4,2,20030,1,9.9,33,33,313,14
1.67061331020004e+14,1.56057215010661e+14,2012,4,4,3,20030,1,12.4,48,48,544,14
1.67061332020004e+14,1.56057216010661e+14,2012,4,4,4,20030,1,14.9,51,51,544,14
1.67061333020004e+14,1.56057217010661e+14,2012,4,4,5,20030,1,11.8,51,30,544,14
1.67061334020004e+14,1.56057218010661e+14,2012,4,4,6,20030,1,14.9,55,55,544,14
1.67061335020004e+14,1.56057219010661e+14,2012,4,4,7,20030,1,6.4,24,24,544,14
3.01152500489998e+14,2.26406127010661e+14,2014,4,1,1,20286,1,12.6,41,41,543,15
3.01152501489998e+14,2.26406128010661e+14,2014,4,1,2,20286,1,7.3,28,28,544,15
3.01152502489998e+14,2.26406129010661e+14,2014,4,2,1,20286,1,16.6,63,63,543,15
3.01152503489998e+14,2.26406130010661e+14,2014,4,2,2,20286,1,11.4,57,57,543,15
4.45332906489998e+14,1.5492203020004e+13,2016,4,2,1,20011,1,19.8,48,48,823,15
4.45332907489998e+14,1.5492204020004e+13,2016,4,2,2,20011,2,8.2,37,25,823,15
4.45332903489998e+14,1.5492202020004e+13,2016,4,1,2,20011,1,26.3,63,63,823,15
4.45332904489998e+14,,2016,4,1,3,20011,1,5.4,36,36,972,15
4.45332905489998e+14,,2016,4,1,4,20011,1,5,28,28,972,15
4.45332908489998e+14,1.5492205020004e+13,2016,4,2,3,20011,1,2.7,17,17,544,15
4.45332909489998e+14,1.5492206020004e+13,2016,4,2,4,20011,1,7.3,28,28,823,15
4.45332910489998e+14,1.5492207020004e+13,2016,4,3,1,20011,1,20.1,57,57,823,15
4.45332911489998e+14,1.5492208020004e+13,2016,4,3,2,20011,1,15.3,43,43,823,15
4.45332912489998e+14,1.5492209020004e+13,2016,4,3,3,20011,1,3.2,32,32,701,15
4.45332913489998e+14,1.5492210020004e+13,2016,4,3,4,20011,2,2.9,27,27,701,15
4.45332914489998e+14,1.5492211020004e+13,2016,4,3,5,20011,1,3.7,34,34,972,15
4.45332915489998e+14,1.5492212020004e+13,2016,4,3,7,20011,1,3.4,33,33,701,15
4.45332916489998e+14,1.5492213020004e+13,2016,4,3,8,20011,1,4.4,35,35,701,15
4.45332917489998e+14,1.5492214020004e+13,2016,4,3,9,20011,1,5.6,35,35,972,15
4.45332918489998e+14,1.5492215020004e+13,2016,4,4,1,20011,1,18.3,45,45,544,15
4.45332919489998e+14,1.5492216020004e+13,2016,4,4,2,20011,1,22.3,49,49,823,15
4.45332920489998e+14,1.5492217020004e+13,2016,4,4,3,20011,1,4.7,39,39,701,15
4.45332921489998e+14,1.5492218020004e+13,2016,4,4,4,20011,1,3.3,36,36,701,15
4.45332922489998e+14,1.5492219020004e+13,2016,4,4,5,20011,1,3.5,33,33,701,15
4.45332923489998e+14,1.5492220020004e+13,2016,4,4,6,20011,1,1.4,18,18,701,15
4.45332924489998e+14,1.5492221020004e+13,2016,4,4,7,20011,1,3,31,31,701,15
4.45332925489998e+14,1.5492222020004e+13,2016,4,4,8,20011,1,3.1,31,31,701,15
4.45332926489998e+14,1.5492223020004e+13,2016,4,4,9,20011,1,2.7,28,28,701,15
4.45332927489998e+14,1.5492224020004e+13,2016,4,4,10,20011,1,6,35,35,701,15
4.45332928489998e+14,1.5492225020004e+13,2016,4,4,11,20011,1,1.1,15,15,701,15
4.99573740126144e+14,1.67061323020004e+14,2017,4,1,1,20030,1,21.9,70,70,742,15
4.99573741126144e+14,1.67061325020004e+14,2017,4,3,2,20030,1,14.3,45,20,544,15
4.99573742126144e+14,1.67061326020004e+14,2017,4,3,3,20030,1,15.2,43,43,544,15
4.99573743126144e+14,1.67061327020004e+14,2017,4,3,4,20030,2,,,,972,15
4.99573744126144e+14,1.67061328020004e+14,2017,4,3,5,20030,2,,,,972,15
4.99573745126144e+14,1.67061329020004e+14,2017,4,4,1,20030,1,9,46,46,544,15
4.99573749126144e+14,1.67061333020004e+14,2017,4,4,5,20030,1,12.5,42,42,544,15
4.99573746126144e+14,1.67061330020004e+14,2017,4,4,2,20030,1,10,28,28,313,15
4.99573747126144e+14,1.67061331020004e+14,2017,4,4,3,20030,1,12.6,45,45,544,15
4.99573748126144e+14,1.67061332020004e+14,2017,4,4,4,20030,1,15.4,49,49,544,15
4.99573750126144e+14,1.67061334020004e+14,2017,4,4,6,20030,1,15.7,57,57,544,15
4.99573751126144e+14,1.67061335020004e+14,2017,4,4,7,20030,1,6.3,31,31,544,15
7.20555907290487e+14,3.01152500489998e+14,2019,4,1,1,20286,0,,,,543,16
7.20555908290487e+14,3.01152501489998e+14,2019,4,1,2,20286,0,,,,544,16
7.20555909290487e+14,3.01152502489998e+14,2019,4,2,1,20286,0,,,,543,16
7.20555910290487e+14,3.01152503489998e+14,2019,4,2,2,20286,0,,,,543,16
1.283815393290487e+15,4.45332903489998e+14,2021,4,1,2,20011,1,26.9,64,64,823,16
1.283815394290487e+15,4.45332904489998e+14,2021,4,1,3,20011,1,6.4,38,38,972,16
1.283815395290487e+15,4.45332905489998e+14,2021,4,1,4,20011,1,5.4,30,30,972,16
1.283815396290487e+15,,2021,4,1,5,20011,1,5.3,26,26,972,16
1.283815397290487e+15,4.45332906489998e+14,2021,4,2,1,20011,1,20.3,48,48,823,16
1.283815398290487e+15,4.45332907489998e+14,2021,4,2,2,20011,2,8,40,17,823,16
1.283815399290487e+15,4.45332908489998e+14,2021,4,2,3,20011,1,2.9,17,17,544,16
1.283815400290487e+15,4.45332909489998e+14,2021,4,2,4,20011,1,8.6,29,29,823,16
1.283815401290487e+15,,2021,4,2,5,20011,1,5.2,25,25,823,16
1.283815402290487e+15,,2021,4,2,6,20011,1,5.1,28,28,823,16
1.283815403290487e+15,4.45332910489998e+14,2021,4,3,1,20011,1,20.7,54,54,823,16
1.283815404290487e+15,4.45332911489998e+14,2021,4,3,2,20011,1,15.6,42,42,823,16
1.283815405290487e+15,4.45332912489998e+14,2021,4,3,3,20011,1,3.2,28,28,701,16
1.283815406290487e+15,4.45332913489998e+14,2021,4,3,4,20011,2,,,,701,16
1.283815407290487e+15,4.45332914489998e+14,2021,4,3,5,20011,1,3.9,31,31,972,16
1.283815408290487e+15,4.45332915489998e+14,2021,4,3,7,20011,1,3.4,32,32,701,16
1.283815409290487e+15,4.45332916489998e+14,2021,4,3,8,20011,1,4.2,32,32,701,16
1.283815410290487e+15,4.45332917489998e+14,2021,4,3,9,20011,1,6,34,34,972,16
1.283815411290487e+15,4.45332918489998e+14,2021,4,4,1,20011,2,18.3,42,17,544,16
1.283815413290487e+15,4.45332920489998e+14,2021,4,4,3,20011,1,5.1,41,41,701,16
1.283815416290487e+15,4.45332923489998e+14,2021,4,4,6,20011,2,1.3,15,15,701,16
1.283815412290487e+15,4.45332919489998e+14,2021,4,4,2,20011,1,23,49,49,823,16
1.283815414290487e+15,4.45332921489998e+14,2021,4,4,4,20011,1,3.6,34,34,701,16
1.283815415290487e+15,4.45332922489998e+14,2021,4,4,5,20011,1,3.9,29,29,701,16
1.283815417290487e+15,4.45332924489998e+14,2021,4,4,7,20011,1,3.1,33,33,701,16
1.283815418290487e+15,4.45332925489998e+14,2021,4,4,8,20011,1,3.5,32,32,701,16
1.283815419290487e+15,4.45332926489998e+14,2021,4,4,9,20011,1,2.9,30,30,701,16
1.283815420290487e+15,4.45332927489998e+14,2021,4,4,10,20011,1,6.2,33,33,701,16
1.283815421290487e+15,4.45332928489998e+14,2021,4,4,11,20011,1,1.1,15,15,701,16
