"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.5773553010661e+13,,2001,4,1,1,20397,1,26.1,84,84,742,12
6.5773555010661e+13,,2001,4,1,2,20397,1,17.6,81,81,742,12
6.5773557010661e+13,,2001,4,1,3,20397,1,11.1,62,62,742,12
6.5773559010661e+13,,2001,4,1,4,20397,1,5.2,32,32,972,12
6.5773561010661e+13,,2001,4,1,5,20397,1,9.3,77,77,742,12
6.5773563010661e+13,,2001,4,1,6,20397,1,11.8,100,100,742,12
6.5773565010661e+13,,2001,4,1,7,20397,1,8.4,78,78,742,12
6.5773567010661e+13,,2001,4,1,8,20397,1,2.2,24,,313,12
6.5773575010661e+13,,2001,4,3,1,20397,2,9.7,46,39,823,12
6.5773577010661e+13,,2001,4,3,2,20397,2,8.2,68,33,823,12
6.5773579010661e+13,,2001,4,3,3,20397,1,13.4,82,82,823,12
6.5773587010661e+13,,2001,4,3,7,20397,2,12.3,79,59,823,12
6.5773581010661e+13,,2001,4,3,4,20397,1,12.8,65,65,823,12
6.5773583010661e+13,,2001,4,3,5,20397,1,20.5,72,72,742,12
6.5773585010661e+13,,2001,4,3,6,20397,1,11.5,99,99,823,12
6.5773589010661e+13,,2001,4,3,8,20397,1,12.6,99,99,823,12
6.5773591010661e+13,,2001,4,3,9,20397,1,12.8,85,85,823,12
6.5773593010661e+13,,2001,4,3,10,20397,1,17.1,130,130,823,12
6.5773595010661e+13,,2001,4,3,11,20397,1,11.9,62,62,823,12
6.5773597010661e+13,,2001,4,3,12,20397,1,16.2,80,80,823,12
6.5773573010661e+13,,2001,4,3,13,20397,1,22.6,109,109,823,12
6.5773569010661e+13,,2001,4,3,14,20397,1,1.4,17,,313,12
6.5773571010661e+13,,2001,4,3,15,20397,1,1.9,21,,762,12
6.5773599010661e+13,,2001,4,4,1,20397,2,6.7,62,51,602,12
6.5773601010661e+13,,2001,4,4,2,20397,2,10.6,57,42,823,12
6.5773603010661e+13,,2001,4,4,3,20397,1,18.2,98,98,823,12
6.5773605010661e+13,,2001,4,4,4,20397,1,18.3,115,115,823,12
6.5773607010661e+13,,2001,4,4,5,20397,1,21.2,110,110,823,12
6.5865104010661e+13,,2002,4,101,1,20325,0,,,,823,12
6.5865111010661e+13,,2002,4,101,2,20325,0,,,,823,12
6.5865118010661e+13,,2002,4,101,3,20325,2,,,,544,12
6.5865129010661e+13,,2002,4,101,4,20325,2,,,,809,12
6.5865140010661e+13,,2002,4,102,1,20325,0,,,,701,12
6.5865147010661e+13,,2002,4,102,2,20325,0,,,,701,12
6.5865154010661e+13,,2002,4,102,3,20325,0,,,,701,12
6.5865161010661e+13,,2002,4,102,4,20325,0,,,,544,12
6.5865168010661e+13,,2002,4,102,5,20325,0,,,,809,12
6.5865175010661e+13,,2002,4,102,6,20325,0,,,,833,12
6.5865182010661e+13,,2002,4,102,7,20325,0,,,,701,12
6.5865189010661e+13,,2002,4,103,1,20325,0,,,,833,12
6.5865196010661e+13,,2002,4,104,1,20325,0,,,,544,12
6.5865203010661e+13,,2002,4,104,2,20325,0,,,,833,12
6.5865210010661e+13,,2002,4,105,1,20325,0,,,,833,12
1.04410982010661e+14,6.5773553010661e+13,2006,4,1,1,20397,1,29.5,75,75,742,13
1.04410984010661e+14,6.5773555010661e+13,2006,4,1,2,20397,1,19,86,86,742,13
1.04410986010661e+14,6.5773557010661e+13,2006,4,1,3,20397,1,12.1,72,72,742,13
1.04410988010661e+14,6.5773559010661e+13,2006,4,1,4,20397,2,5.2,38,36,972,13
1.04410996010661e+14,6.5773567010661e+13,2006,4,1,8,20397,1,3.1,30,,313,13
1.04410990010661e+14,6.5773561010661e+13,2006,4,1,5,20397,1,10,72,72,742,13
1.04410992010661e+14,6.5773563010661e+13,2006,4,1,6,20397,1,12.4,74,74,742,13
1.04410994010661e+14,6.5773565010661e+13,2006,4,1,7,20397,1,8.6,44,44,742,13
1.04410998010661e+14,6.5773575010661e+13,2006,4,3,1,20397,2,9.7,56,34,823,13
1.04411000010661e+14,6.5773577010661e+13,2006,4,3,2,20397,2,,,,823,13
1.04411002010661e+14,6.5773579010661e+13,2006,4,3,3,20397,1,13.4,72,72,823,13
1.04411004010661e+14,6.5773581010661e+13,2006,4,3,4,20397,1,12.9,70,70,823,13
1.04411006010661e+14,6.5773583010661e+13,2006,4,3,5,20397,1,16.5,72,72,823,13
1.04411008010661e+14,6.5773585010661e+13,2006,4,3,6,20397,1,11.4,70,70,823,13
1.04411010010661e+14,6.5773587010661e+13,2006,4,3,7,20397,2,12.1,63,50,823,13
1.04411012010661e+14,6.5773589010661e+13,2006,4,3,8,20397,1,12.7,66,66,823,13
1.04411014010661e+14,6.5773591010661e+13,2006,4,3,9,20397,1,12.1,62,50,823,13
1.04411016010661e+14,6.5773593010661e+13,2006,4,3,10,20397,1,17.6,76,76,823,13
1.04411018010661e+14,6.5773595010661e+13,2006,4,3,11,20397,1,11.9,58,58,823,13
1.04411020010661e+14,6.5773597010661e+13,2006,4,3,12,20397,1,16.2,72,72,823,13
1.04411022010661e+14,6.5773573010661e+13,2006,4,3,13,20397,1,23.1,76,76,823,13
1.04411024010661e+14,6.5773569010661e+13,2006,4,3,14,20397,2,,,,313,13
1.04411026010661e+14,6.5773571010661e+13,2006,4,3,15,20397,1,2,22,,762,13
1.04411028010661e+14,6.5773599010661e+13,2006,4,4,1,20397,2,,,,602,13
1.04411030010661e+14,6.5773601010661e+13,2006,4,4,2,20397,2,10.6,59,48,823,13
1.04411032010661e+14,6.5773603010661e+13,2006,4,4,3,20397,1,18.3,74,74,823,13
1.04411034010661e+14,6.5773605010661e+13,2006,4,4,4,20397,1,18.9,80,80,823,13
1.04411036010661e+14,6.5773607010661e+13,2006,4,4,5,20397,1,21.6,84,84,823,13
1.04411038010661e+14,,2006,4,4,6,20397,1,5.5,34,34,762,13
1.93851991010661e+14,,2008,4,2,1,20287,1,20.1,67,67,823,13
1.93851994010661e+14,,2008,4,2,2,20287,1,6.9,38,38,762,13
1.93851995010661e+14,,2008,4,2,3,20287,1,21.9,57,57,823,13
1.93851996010661e+14,,2008,4,2,4,20287,1,17.8,62,62,823,13
1.93851997010661e+14,,2008,4,2,5,20287,1,7.1,33,33,762,13
1.5503922020004e+13,1.04410982010661e+14,2011,4,1,1,20397,1,32.3,68,68,742,14
1.5503923020004e+13,1.04410984010661e+14,2011,4,1,2,20397,1,21,68,68,742,14
1.5503924020004e+13,1.04410986010661e+14,2011,4,1,3,20397,1,13,77,77,742,14
1.5503925020004e+13,1.04410988010661e+14,2011,4,1,4,20397,2,,,,972,14
1.5503926020004e+13,1.04410990010661e+14,2011,4,1,5,20397,1,10.8,69,69,742,14
1.5503927020004e+13,1.04410992010661e+14,2011,4,1,6,20397,1,13.2,64,64,742,14
1.5503928020004e+13,1.04410994010661e+14,2011,4,1,7,20397,1,8.9,48,48,742,14
1.5503929020004e+13,1.04410996010661e+14,2011,4,1,8,20397,1,4.3,37,,972,14
1.5503930020004e+13,1.04410998010661e+14,2011,4,3,1,20397,2,,,,823,14
1.5503931020004e+13,1.04411002010661e+14,2011,4,3,3,20397,1,13.4,61,61,823,14
1.5503932020004e+13,1.04411004010661e+14,2011,4,3,4,20397,1,13.2,67,67,823,14
1.5503933020004e+13,1.04411006010661e+14,2011,4,3,5,20397,1,17,72,72,823,14
1.5503934020004e+13,1.04411008010661e+14,2011,4,3,6,20397,1,11.6,58,58,823,14
1.5503935020004e+13,1.04411010010661e+14,2011,4,3,7,20397,2,,,,823,14
1.5503936020004e+13,1.04411012010661e+14,2011,4,3,8,20397,1,12.8,58,58,823,14
1.5503937020004e+13,1.04411014010661e+14,2011,4,3,9,20397,1,12.2,43,43,823,14
1.5503938020004e+13,1.04411016010661e+14,2011,4,3,10,20397,1,18.3,75,75,823,14
1.5503939020004e+13,1.04411018010661e+14,2011,4,3,11,20397,1,12.1,46,46,823,14
1.5503940020004e+13,1.04411020010661e+14,2011,4,3,12,20397,1,16.4,70,70,823,14
1.5503941020004e+13,1.04411022010661e+14,2011,4,3,13,20397,1,23.5,76,76,823,14
1.5503942020004e+13,1.04411026010661e+14,2011,4,3,15,20397,2,,,,762,14
1.5503943020004e+13,1.04411030010661e+14,2011,4,4,2,20397,2,,,,823,14
1.5503944020004e+13,1.04411032010661e+14,2011,4,4,3,20397,1,18.8,68,68,823,14
1.5503945020004e+13,1.04411034010661e+14,2011,4,4,4,20397,1,19.4,78,78,823,14
1.5503946020004e+13,1.04411036010661e+14,2011,4,4,5,20397,1,22.3,77,77,823,14
1.5503947020004e+13,1.04411038010661e+14,2011,4,4,6,20397,1,6.2,30,30,762,14
1.5503948020004e+13,,2011,4,4,7,20397,1,5.2,27,27,762,14
2.34713278020004e+14,1.93851996010661e+14,2013,4,2,4,20287,1,18.5,64,64,823,14
2.34713275020004e+14,1.93851991010661e+14,2013,4,2,1,20287,2,20.5,79,63,823,14
2.34713276020004e+14,1.93851994010661e+14,2013,4,2,2,20287,1,7.3,41,41,762,14
2.34713277020004e+14,1.93851995010661e+14,2013,4,2,3,20287,1,22.6,63,63,823,14
