"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.5247870010661e+13,,2000,3,2,1,20191,1,6.3,34,34,972,12
6.5247872010661e+13,,2000,3,2,2,20191,1,8.4,46,46,972,12
6.5247874010661e+13,,2000,3,2,3,20191,1,7.2,33,33,972,12
6.5247876010661e+13,,2000,3,2,4,20191,1,5.2,32,32,972,12
6.5247882010661e+13,,2000,3,2,5,20191,1,6.1,33,33,972,12
6.5247884010661e+13,,2000,3,2,6,20191,1,8.4,40,40,972,12
6.5247886010661e+13,,2000,3,2,7,20191,1,5.8,33,33,972,12
6.5247888010661e+13,,2000,3,2,8,20191,1,6,36,36,972,12
6.5247890010661e+13,,2000,3,2,9,20191,2,16.6,73,19,972,12
6.5247892010661e+13,,2000,3,2,10,20191,1,10.1,40,40,972,12
6.5247894010661e+13,,2000,3,2,11,20191,1,1.9,21,,972,12
6.5247060010661e+13,,2000,3,2,1,20200,1,13,54,54,318,12
6.5247062010661e+13,,2000,3,2,2,20200,1,24.5,71,71,951,12
6.5247064010661e+13,,2000,3,2,3,20200,1,7.6,49,49,318,12
6.5247066010661e+13,,2000,3,2,4,20200,1,12.3,53,53,318,12
6.5247068010661e+13,,2000,3,2,5,20200,1,18.9,50,50,318,12
6.5246952010661e+13,,2000,3,2,1,20236,2,6.2,43,35,544,12
6.5246954010661e+13,,2000,3,2,2,20236,1,10.9,49,49,544,12
6.5246956010661e+13,,2000,3,2,3,20236,2,8.3,51,45,544,12
6.5246960010661e+13,,2000,3,2,4,20236,1,7.3,43,24,544,12
6.5246962010661e+13,,2000,3,2,5,20236,1,13.5,66,66,951,12
6.5246970010661e+13,,2000,3,3,1,20236,1,6.9,54,54,544,12
6.5246964010661e+13,,2000,3,2,6,20236,1,9.3,45,9,544,12
6.5246966010661e+13,,2000,3,2,7,20236,1,11.3,63,63,544,12
6.5246968010661e+13,,2000,3,2,8,20236,1,10.3,42,42,544,12
6.5246972010661e+13,,2000,3,3,2,20236,2,5.4,39,32,972,12
6.5246974010661e+13,,2000,3,3,3,20236,1,6.4,54,54,544,12
6.5246978010661e+13,,2000,3,3,4,20236,1,7.1,54,54,544,12
6.5246980010661e+13,,2000,3,3,5,20236,2,9.4,55,42,544,12
6.5246982010661e+13,,2000,3,3,6,20236,1,7.7,54,54,544,12
6.5246984010661e+13,,2000,3,3,7,20236,1,5.8,52,52,544,12
6.5246986010661e+13,,2000,3,3,8,20236,1,5.5,42,42,544,12
6.5246988010661e+13,,2000,3,3,9,20236,1,9,53,53,544,12
6.5246990010661e+13,,2000,3,3,10,20236,1,9.8,53,53,544,12
6.5246992010661e+13,,2000,3,3,11,20236,1,9.6,51,51,544,12
6.5246994010661e+13,,2000,3,3,12,20236,1,5,34,34,544,12
6.5246996010661e+13,,2000,3,3,13,20236,1,7.5,50,50,544,12
6.5246998010661e+13,,2000,3,3,14,20236,1,7.9,50,50,544,12
6.5247000010661e+13,,2000,3,3,15,20236,1,7.5,21,21,544,12
6.5247002010661e+13,,2000,3,3,16,20236,1,1.7,20,,544,12
6.5247006010661e+13,,2000,3,3,17,20236,1,1.3,17,,544,12
6.5247012010661e+13,,2000,3,4,1,20236,1,12.7,57,57,544,12
6.5247014010661e+13,,2000,3,4,2,20236,1,11.2,58,58,544,12
6.5247016010661e+13,,2000,3,4,3,20236,1,10.7,54,54,544,12
6.5247018010661e+13,,2000,3,4,4,20236,1,5.3,23,23,544,12
6.5247020010661e+13,,2000,3,4,5,20236,2,24.5,84,13,823,12
6.5247022010661e+13,,2000,3,4,6,20236,1,14,58,58,544,12
6.5247024010661e+13,,2000,3,4,7,20236,1,16.9,59,59,544,12
6.5247026010661e+13,,2000,3,4,8,20236,1,12.5,56,56,544,12
6.5247028010661e+13,,2000,3,4,9,20236,2,16.8,73,18,544,12
6.5247217010661e+13,,2000,3,2,3,20355,1,6.9,47,47,313,12
6.5247032010661e+13,,2000,3,4,10,20236,1,1.4,17,,318,12
6.5247207010661e+13,,2000,3,2,1,20355,1,7.9,45,45,313,12
6.5247213010661e+13,,2000,3,2,2,20355,1,5,38,38,313,12
6.5247219010661e+13,,2000,3,2,4,20355,1,10,42,42,313,12
6.5247221010661e+13,,2000,3,2,5,20355,1,10.4,41,41,313,12
