"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.5245758010661e+13,,2000,4,1,1,20027,1,11.8,64,64,318,12
6.5245760010661e+13,,2000,4,1,3,20027,1,18.6,84,84,318,12
6.5245768010661e+13,,2000,4,1,8,20027,1,1.4,15,15,951,12
6.5245762010661e+13,,2000,4,1,4,20027,1,12.8,80,80,318,12
6.5245764010661e+13,,2000,4,1,5,20027,1,11.3,79,79,318,12
6.5245766010661e+13,,2000,4,1,6,20027,1,10.5,42,26,318,12
6.5245772010661e+13,,2000,4,1,13,20027,1,11.8,74,74,318,12
6.5245774010661e+13,,2000,4,1,19,20027,2,18.2,76,20,318,12
6.5245776010661e+13,,2000,4,1,22,20027,1,1.1,12,12,318,12
6.5245780010661e+13,,2000,4,2,1,20027,1,6.9,62,62,544,12
6.5245783010661e+13,,2000,4,2,2,20027,1,2.5,23,23,318,12
6.5245787010661e+13,,2000,4,2,3,20027,1,7.5,36,36,318,12
6.5245789010661e+13,,2000,4,2,4,20027,1,1.7,15,15,318,12
6.5245793010661e+13,,2000,4,2,5,20027,1,8.7,38,38,601,12
6.5245795010661e+13,,2000,4,2,6,20027,1,6.3,54,54,951,12
6.5245797010661e+13,,2000,4,2,7,20027,1,2.5,27,27,318,12
6.5245803010661e+13,,2000,4,2,8,20027,1,8.7,54,54,972,12
6.5245805010661e+13,,2000,4,2,9,20027,2,7.7,49,16,660,12
6.5245808010661e+13,,2000,4,2,10,20027,1,8.2,32,32,660,12
6.5245811010661e+13,,2000,4,2,11,20027,1,8.2,33,33,660,12
6.5245814010661e+13,,2000,4,2,13,20027,1,9.5,88,88,833,12
6.5245816010661e+13,,2000,4,2,15,20027,1,3.2,29,29,951,12
6.5245820010661e+13,,2000,4,2,16,20027,1,1.9,16,13,951,12
6.5245824010661e+13,,2000,4,2,18,20027,1,8.5,78,78,544,12
6.5245826010661e+13,,2000,4,2,19,20027,1,7.8,46,46,833,12
6.5245828010661e+13,,2000,4,2,21,20027,1,6.3,35,35,951,12
6.5245830010661e+13,,2000,4,2,22,20027,1,5.8,40,40,972,12
6.5245832010661e+13,,2000,4,2,23,20027,1,6,46,46,318,12
6.5245834010661e+13,,2000,4,4,1,20027,1,21.8,92,92,951,12
6.5245836010661e+13,,2000,4,4,2,20027,1,20.8,88,88,951,12
6.5245838010661e+13,,2000,4,4,3,20027,1,16.7,54,54,318,12
6.8694243010661e+13,,2003,4,101,1,20227,0,,,,951,12
6.8694250010661e+13,,2003,4,101,2,20227,0,,,,951,12
6.8694117010661e+13,,2003,4,101,6,20227,0,,,,951,12
