"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.8690738010661e+13,,2003,4,3,4,20088,1,16.5,70,70,951,12
6.8690732010661e+13,,2003,4,3,1,20088,1,15.5,72,72,544,12
6.8690734010661e+13,,2003,4,3,2,20088,1,18.3,76,76,951,12
6.8690736010661e+13,,2003,4,3,3,20088,1,14,73,73,951,12
6.8690740010661e+13,,2003,4,3,5,20088,2,10,57,8,951,12
6.8690742010661e+13,,2003,4,3,6,20088,1,16.2,64,64,951,12
6.8690744010661e+13,,2003,4,3,7,20088,1,14.7,64,64,951,12
6.8690746010661e+13,,2003,4,3,8,20088,1,14.3,52,52,823,12
6.8690748010661e+13,,2003,4,3,9,20088,2,8.2,51,29,823,12
1.93862461010661e+14,6.8690732010661e+13,2008,4,3,1,20088,1,15.7,73,73,544,13
1.93862464010661e+14,6.8690734010661e+13,2008,4,3,2,20088,1,18.4,75,75,951,13
1.93862465010661e+14,6.8690736010661e+13,2008,4,3,3,20088,1,14.3,75,75,951,13
1.93862466010661e+14,6.8690738010661e+13,2008,4,3,4,20088,1,16.9,75,75,951,13
1.93862468010661e+14,6.8690740010661e+13,2008,4,3,5,20088,2,,,,951,13
1.93862470010661e+14,6.8690742010661e+13,2008,4,3,6,20088,1,16.6,69,69,951,13
1.93862471010661e+14,6.8690744010661e+13,2008,4,3,7,20088,1,14.8,70,70,951,13
1.93862472010661e+14,6.8690746010661e+13,2008,4,3,8,20088,1,14.3,59,59,823,13
1.93862475010661e+14,6.8690748010661e+13,2008,4,3,9,20088,2,8.1,50,30,823,13
2.34669259020004e+14,1.93862461010661e+14,2013,4,3,1,20088,1,15.9,60,60,544,14
2.34669260020004e+14,1.93862464010661e+14,2013,4,3,2,20088,1,18.4,67,67,951,14
2.34669261020004e+14,1.93862465010661e+14,2013,4,3,3,20088,1,14.3,62,62,951,14
2.34669262020004e+14,1.93862466010661e+14,2013,4,3,4,20088,1,17,66,66,951,14
2.34669263020004e+14,1.93862470010661e+14,2013,4,3,6,20088,1,16.7,57,57,951,14
2.34669264020004e+14,1.93862471010661e+14,2013,4,3,7,20088,1,14.8,59,59,951,14
2.34669265020004e+14,1.93862472010661e+14,2013,4,3,8,20088,1,14.4,43,43,823,14
2.34669266020004e+14,1.93862475010661e+14,2013,4,3,9,20088,2,8,50,28,823,14
5.66124248126144e+14,,2018,4,2,1,20088,1,7.3,42,37,313,15
5.66124249126144e+14,,2018,4,2,2,20088,1,12,43,43,313,15
5.66124250126144e+14,,2018,4,2,3,20088,1,6,25,25,972,15
5.66124251126144e+14,,2018,4,2,4,20088,1,6.1,31,31,313,15
5.66124252126144e+14,,2018,4,2,5,20088,1,7,39,39,972,15
5.66124253126144e+14,2.34669259020004e+14,2018,4,3,1,20088,1,16.3,69,69,544,15
5.66124254126144e+14,2.34669260020004e+14,2018,4,3,2,20088,1,18.7,78,78,951,15
5.66124255126144e+14,2.34669261020004e+14,2018,4,3,3,20088,1,14.5,70,70,951,15
5.66124256126144e+14,2.34669262020004e+14,2018,4,3,4,20088,1,17.3,76,76,951,15
5.66124257126144e+14,2.34669263020004e+14,2018,4,3,6,20088,1,17.1,64,64,951,15
5.66124258126144e+14,2.34669264020004e+14,2018,4,3,7,20088,1,15.1,62,62,951,15
5.66124259126144e+14,2.34669265020004e+14,2018,4,3,8,20088,1,14.6,47,47,823,15
5.66124260126144e+14,2.34669266020004e+14,2018,4,3,9,20088,2,8,37,28,823,15
