"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.5257665010661e+13,,2000,3,1,1,20010,1,8.7,56,56,375,12
6.5257677010661e+13,,2000,3,1,2,20010,1,6.9,45,45,951,12
6.5257690010661e+13,,2000,3,1,3,20010,1,5.3,45,15,951,12
6.5257704010661e+13,,2000,3,1,4,20010,1,6.2,42,42,951,12
6.5257715010661e+13,,2000,3,1,5,20010,1,8.5,52,52,951,12
6.5257729010661e+13,,2000,3,1,6,20010,1,8.8,49,49,951,12
6.5257733010661e+13,,2000,3,1,7,20010,1,9.9,45,45,951,12
6.5257739010661e+13,,2000,3,1,8,20010,1,5.6,45,45,951,12
6.5257748010661e+13,,2000,3,1,9,20010,1,7.6,42,42,951,12
6.5257760010661e+13,,2000,3,1,10,20010,1,5.5,35,35,951,12
6.5257790010661e+13,,2000,3,2,1,20010,1,16.5,75,75,125,12
6.5257802010661e+13,,2000,3,2,2,20010,1,6.7,48,48,544,12
6.5257809010661e+13,,2000,3,3,1,20010,1,7.3,40,40,317,12
6.5257815010661e+13,,2000,3,3,2,20010,2,6.6,45,18,317,12
6.5257829010661e+13,,2000,3,3,3,20010,2,11.6,61,10,12,12
6.5257864010661e+13,,2000,3,3,6,20010,1,4.5,38,,317,12
6.5257773010661e+13,,2000,3,1,11,20010,1,3.3,24,,12,12
6.5257841010661e+13,,2000,3,3,4,20010,2,12,62,17,375,12
6.5257852010661e+13,,2000,3,3,5,20010,1,9.6,40,40,317,12
6.5257879010661e+13,,2000,3,4,1,20010,2,9.7,56,7,375,12
6.5257888010661e+13,,2000,3,4,2,20010,1,12.7,75,75,746,12
6.5257894010661e+13,,2000,3,4,3,20010,1,5.7,30,16,951,12
6.5257899010661e+13,,2000,3,4,4,20010,1,5.7,30,14,951,12
6.5257911010661e+13,,2000,3,4,5,20010,1,15.2,65,58,746,12
6.5257924010661e+13,,2000,3,4,6,20010,1,15.8,75,75,746,12
6.5257935010661e+13,,2000,3,4,7,20010,1,6.1,45,45,951,12
6.5257946010661e+13,,2000,3,4,8,20010,1,5.3,38,38,951,12
6.5257958010661e+13,,2000,3,4,9,20010,1,1.6,19,,951,12
6.5257975010661e+13,,2000,3,4,10,20010,1,1.2,16,,544,12
6.5257990010661e+13,,2000,3,102,1,20010,1,21,,,125,12
6.5258021010661e+13,,2000,3,102,2,20010,1,17.6,,,94,12
6.5256917010661e+13,,2000,3,1,2,20035,1,6.3,46,46,746,12
6.5256927010661e+13,,2000,3,1,3,20035,1,8.8,42,42,823,12
6.5256939010661e+13,,2000,3,1,4,20035,1,4.2,36,,823,12
6.5256953010661e+13,,2000,3,2,1,20035,1,13.1,52,52,823,12
6.5256965010661e+13,,2000,3,3,1,20035,1,8.1,41,41,823,12
6.5256974010661e+13,,2000,3,3,2,20035,1,11.2,42,42,823,12
6.5256984010661e+13,,2000,3,4,1,20035,1,6.3,45,45,823,12
6.5256996010661e+13,,2000,3,4,2,20035,1,7.4,40,40,823,12
6.5257007010661e+13,,2000,3,4,3,20035,1,5.6,32,32,823,12
6.5257013010661e+13,,2000,3,4,4,20035,1,9.6,52,52,823,12
6.5257018010661e+13,,2000,3,4,5,20035,1,6.9,37,37,823,12
6.5257026010661e+13,,2000,3,101,1,20035,2,,,,823,12
6.5257047010661e+13,,2000,3,102,1,20035,1,3.8,,,823,12
6.5257072010661e+13,,2000,3,102,2,20035,1,5.5,,,746,12
6.5257105010661e+13,,2000,3,102,3,20035,2,,,,746,12
6.5257128010661e+13,,2000,3,102,4,20035,1,4.6,,,746,12
6.5257150010661e+13,,2000,3,102,5,20035,1,9.1,,,746,12
6.5257174010661e+13,,2000,3,102,6,20035,1,3,,,823,12
6.5257192010661e+13,,2000,3,102,7,20035,1,4.7,,,746,12
6.5257214010661e+13,,2000,3,102,9,20035,2,,,,972,12
6.5257314010661e+13,,2000,3,103,2,20035,3,,,,746,12
6.5257229010661e+13,,2000,3,102,10,20035,1,9.6,,,746,12
6.5257263010661e+13,,2000,3,102,11,20035,3,,,,746,12
6.5257289010661e+13,,2000,3,103,1,20035,3,,,,746,12
6.5257330010661e+13,,2000,3,103,3,20035,3,,,,951,12
6.5257346010661e+13,,2000,3,103,4,20035,3,,,,746,12
6.5257370010661e+13,,2000,3,103,5,20035,1,13,,,823,12
6.5257406010661e+13,,2000,3,104,1,20035,1,16.3,,,823,12
6.5257442010661e+13,,2000,3,104,3,20035,2,,,,746,12
6.5257459010661e+13,,2000,3,105,1,20035,1,9.2,,,823,12
6.5257487010661e+13,,2000,3,105,3,20035,1,9.6,,,746,12
6.5261404010661e+13,,2000,3,1,9,20050,2,6.7,45,11,375,12
6.5261372010661e+13,,2000,3,1,2,20050,1,5.8,35,35,833,12
6.5261383010661e+13,,2000,3,1,3,20050,1,21.3,62,62,833,12
6.5261392010661e+13,,2000,3,1,8,20050,1,5.4,42,42,543,12
6.5261425010661e+13,,2000,3,1,11,20050,2,19.8,78,16,316,12
6.5261453010661e+13,,2000,3,2,3,20050,1,11.1,64,64,833,12
6.5261415010661e+13,,2000,3,1,10,20050,1,5.8,43,43,316,12
6.5261436010661e+13,,2000,3,2,1,20050,1,10.2,64,64,833,12
6.5261446010661e+13,,2000,3,2,2,20050,1,10.5,62,62,833,12
6.5261459010661e+13,,2000,3,2,4,20050,1,9.4,61,61,833,12
6.5261465010661e+13,,2000,3,2,5,20050,1,5.2,37,37,543,12
6.5261508010661e+13,,2000,3,2,9,20050,1,6.8,58,58,316,12
6.5261476010661e+13,,2000,3,2,6,20050,1,8.2,45,45,543,12
6.5261487010661e+13,,2000,3,2,7,20050,1,9.1,59,59,746,12
6.5261497010661e+13,,2000,3,2,8,20050,1,9,57,57,746,12
6.5261520010661e+13,,2000,3,2,10,20050,1,6.9,59,59,316,12
6.5261531010661e+13,,2000,3,2,11,20050,1,9.9,56,56,746,12
6.5261542010661e+13,,2000,3,2,12,20050,1,6.9,41,41,316,12
6.5261552010661e+13,,2000,3,2,13,20050,1,12.2,60,60,746,12
6.5261565010661e+13,,2000,3,3,1,20050,1,10.4,63,63,746,12
6.5261575010661e+13,,2000,3,3,2,20050,1,5.6,42,42,833,12
6.5261587010661e+13,,2000,3,3,3,20050,2,9.1,55,55,746,12
6.5261631010661e+13,,2000,3,3,7,20050,1,9.4,57,57,318,12
6.5261598010661e+13,,2000,3,3,4,20050,1,9.5,65,65,746,12
6.5261610010661e+13,,2000,3,3,5,20050,1,8.5,61,61,746,12
6.5261621010661e+13,,2000,3,3,6,20050,1,7.9,56,56,316,12
6.5261642010661e+13,,2000,3,3,8,20050,1,7,47,47,833,12
6.5261653010661e+13,,2000,3,3,9,20050,1,7.9,58,58,833,12
6.5261663010661e+13,,2000,3,3,10,20050,1,8.2,61,61,746,12
6.5261673010661e+13,,2000,3,3,11,20050,1,8.2,62,62,746,12
6.5261685010661e+13,,2000,3,3,12,20050,1,8,62,62,746,12
6.5261696010661e+13,,2000,3,3,13,20050,1,5.3,43,43,318,12
