"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.5235873010661e+13,,2000,4,1,3,20077,2,8.8,53,35,375,12
6.5235875010661e+13,,2000,4,1,4,20077,2,7.4,48,23,375,12
6.5235879010661e+13,,2000,4,1,5,20077,1,7.7,61,61,972,12
6.5235881010661e+13,,2000,4,1,8,20077,1,5.7,30,30,371,12
6.5235883010661e+13,,2000,4,1,9,20077,1,6.5,19,19,371,12
6.5235893010661e+13,,2000,4,1,14,20077,2,9.6,56,21,375,12
6.5235885010661e+13,,2000,4,1,10,20077,1,6.6,27,27,371,12
6.5235888010661e+13,,2000,4,1,12,20077,1,8.8,67,67,402,12
6.5235891010661e+13,,2000,4,1,13,20077,1,10.2,74,74,402,12
6.5235895010661e+13,,2000,4,1,15,20077,2,8.9,53,10,375,12
6.5235897010661e+13,,2000,4,1,16,20077,2,10.4,58,35,375,12
6.5235899010661e+13,,2000,4,1,17,20077,2,6.3,43,8,375,12
6.5235901010661e+13,,2000,4,1,18,20077,1,3.5,15,15,701,12
6.5235905010661e+13,,2000,4,2,1,20077,1,8,45,33,313,12
6.5235907010661e+13,,2000,4,2,2,20077,1,9.4,71,71,972,12
6.5235909010661e+13,,2000,4,2,3,20077,1,10.4,76,76,972,12
6.5235911010661e+13,,2000,4,2,4,20077,1,5.9,45,45,951,12
6.5235913010661e+13,,2000,4,2,5,20077,1,6.3,37,37,972,12
6.5235915010661e+13,,2000,4,2,6,20077,1,6.3,52,52,972,12
6.5235917010661e+13,,2000,4,2,9,20077,1,9.3,56,56,313,12
6.5235919010661e+13,,2000,4,2,10,20077,1,5.4,57,57,972,12
6.5235925010661e+13,,2000,4,3,2,20077,1,8.3,40,40,402,12
6.5235927010661e+13,,2000,4,3,3,20077,1,7.2,39,39,972,12
6.5235929010661e+13,,2000,4,3,4,20077,1,5.1,22,22,701,12
6.5235931010661e+13,,2000,4,3,5,20077,1,1.3,15,15,701,12
6.5235935010661e+13,,2000,4,4,1,20077,1,5.5,43,43,972,12
