"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.5194391010661e+13,,2000,2,1,1,20058,1,11.2,50,50,375,12
6.5194413010661e+13,,2000,2,2,1,20058,1,7,51,51,746,12
6.5194415010661e+13,,2000,2,2,2,20058,1,1.2,16,,746,12
6.5194419010661e+13,,2000,2,2,3,20058,1,1.5,18,,746,12
6.5194423010661e+13,,2000,2,2,4,20058,1,1.2,16,,746,12
6.5194427010661e+13,,2000,2,2,5,20058,1,1.4,17,,746,12
6.5194431010661e+13,,2000,2,2,6,20058,1,1.5,18,,746,12
6.5194393010661e+13,,2000,2,3,1,20058,1,5.9,45,45,741,12
6.5194395010661e+13,,2000,2,3,2,20058,1,5.7,45,45,741,12
6.5194397010661e+13,,2000,2,3,3,20058,1,15.9,64,64,741,12
6.5194399010661e+13,,2000,2,3,4,20058,1,5.1,45,45,741,12
6.5194401010661e+13,,2000,2,3,5,20058,1,1.3,17,,543,12
6.5194405010661e+13,,2000,2,3,6,20058,1,1,14,,543,12
6.5194409010661e+13,,2000,2,3,7,20058,1,2,22,,543,12
6.5194369010661e+13,,2000,2,101,1,20058,1,11.2,,,375,12
6.5194381010661e+13,,2000,2,103,4,20058,1,5.8,,,746,12
6.5188896010661e+13,,2000,2,1,19,20081,1,3.9,35,,746,12
6.5188901010661e+13,,2000,2,1,20,20081,1,4.9,40,,746,12
6.5188905010661e+13,,2000,2,1,21,20081,1,3.5,32,,746,12
6.5188909010661e+13,,2000,2,1,22,20081,1,4.2,36,,746,12
6.5188913010661e+13,,2000,2,1,23,20081,1,3.7,33,,746,12
6.5188931010661e+13,,2000,2,1,27,20081,1,1.7,20,,761,12
6.5188917010661e+13,,2000,2,1,24,20081,1,1.8,21,,746,12
6.5188921010661e+13,,2000,2,1,25,20081,1,2.2,24,,746,12
6.5188927010661e+13,,2000,2,1,26,20081,1,1.2,16,,746,12
6.5188935010661e+13,,2000,2,1,28,20081,1,3.4,32,,746,12
6.5188939010661e+13,,2000,2,2,1,20081,1,6.1,49,49,746,12
6.5188941010661e+13,,2000,2,2,2,20081,1,9.2,55,55,375,12
6.5188943010661e+13,,2000,2,2,3,20081,1,11,57,57,375,12
6.5188945010661e+13,,2000,2,2,4,20081,1,2,22,,746,12
6.5188949010661e+13,,2000,2,2,5,20081,1,4.5,38,,746,12
6.5188953010661e+13,,2000,2,2,6,20081,1,1.9,21,,746,12
6.5188957010661e+13,,2000,2,2,7,20081,1,1.5,18,,920,12
6.5188961010661e+13,,2000,2,2,8,20081,1,1.4,17,,920,12
6.5188965010661e+13,,2000,2,2,9,20081,1,3.7,33,,746,12
6.5188969010661e+13,,2000,2,2,10,20081,1,2,22,,746,12
6.5188973010661e+13,,2000,2,2,11,20081,1,4.4,37,,746,12
6.5188977010661e+13,,2000,2,3,1,20081,1,5.6,51,51,746,12
6.5188833010661e+13,,2000,2,3,2,20081,1,5.2,49,49,746,12
6.5188835010661e+13,,2000,2,3,3,20081,1,5.1,51,51,746,12
6.5188837010661e+13,,2000,2,3,4,20081,1,5.3,50,50,746,12
6.5188839010661e+13,,2000,2,3,5,20081,1,6.6,52,52,746,12
6.5188841010661e+13,,2000,2,3,6,20081,1,5.3,50,50,746,12
6.5188845010661e+13,,2000,2,3,7,20081,1,4.2,36,,746,12
6.5188849010661e+13,,2000,2,3,8,20081,1,2.8,28,,746,12
6.5188853010661e+13,,2000,2,3,9,20081,1,3.3,31,,746,12
6.5188857010661e+13,,2000,2,3,10,20081,1,3.6,33,,746,12
6.5188861010661e+13,,2000,2,4,1,20081,1,6.5,51,51,746,12
6.5188863010661e+13,,2000,2,4,2,20081,1,5.2,50,50,746,12
6.5188865010661e+13,,2000,2,4,3,20081,1,5.2,48,48,746,12
6.5188867010661e+13,,2000,2,4,4,20081,1,6,52,52,746,12
6.5188869010661e+13,,2000,2,4,5,20081,1,5.1,50,50,746,12
6.5188871010661e+13,,2000,2,4,6,20081,1,4.3,37,,746,12
