"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.5318186010661e+13,,2000,4,1,1,20237,2,38.5,94,50,972,12
6.5318188010661e+13,,2000,4,1,2,20237,2,26.5,86,55,972,12
6.5318190010661e+13,,2000,4,1,5,20237,2,22.8,82,56,972,12
6.5318192010661e+13,,2000,4,1,6,20237,1,11.1,34,34,313,12
6.5318194010661e+13,,2000,4,1,7,20237,1,6.2,28,28,313,12
6.5318196010661e+13,,2000,4,2,1,20237,2,14.7,69,58,544,12
6.5318198010661e+13,,2000,4,2,2,20237,2,10.6,59,56,544,12
6.5318200010661e+13,,2000,4,2,3,20237,1,17.4,60,60,544,12
6.5318202010661e+13,,2000,4,2,4,20237,1,11.6,40,40,313,12
6.5318204010661e+13,,2000,4,101,1,20237,2,38.5,,,972,12
6.5318227010661e+13,,2000,4,102,1,20237,2,,,,544,12
6.5318210010661e+13,,2000,4,101,2,20237,2,26.5,,,972,12
6.5318216010661e+13,,2000,4,101,3,20237,2,,,,972,12
6.5318221010661e+13,,2000,4,101,5,20237,2,22.8,,,972,12
6.5318232010661e+13,,2000,4,102,2,20237,2,,,,972,12
6.5318239010661e+13,,2000,4,102,3,20237,2,,,,972,12
6.5318244010661e+13,,2000,4,104,1,20237,2,,,,544,12
6.5318249010661e+13,,2000,4,104,2,20237,2,,,,544,12
6.5318254010661e+13,,2000,4,105,1,20237,2,,,,972,12
6.5318259010661e+13,,2000,4,105,2,20237,2,,,,544,12
6.5318092010661e+13,,2000,4,1,1,20451,1,5.9,26,26,746,12
6.5318094010661e+13,,2000,4,1,2,20451,1,5.3,30,30,746,12
6.5318096010661e+13,,2000,4,1,3,20451,1,14.2,50,50,746,12
6.5318098010661e+13,,2000,4,1,4,20451,1,7.2,38,38,746,12
6.5318100010661e+13,,2000,4,1,5,20451,1,6.4,38,38,544,12
6.5318102010661e+13,,2000,4,1,6,20451,1,5.8,38,38,746,12
6.5318104010661e+13,,2000,4,1,7,20451,1,12.5,56,56,823,12
6.5318106010661e+13,,2000,4,1,8,20451,1,9.4,50,50,746,12
6.5318109010661e+13,,2000,4,1,9,20451,1,7.6,44,44,746,12
6.5318111010661e+13,,2000,4,1,10,20451,1,2.5,26,,313,12
6.5318115010661e+13,,2000,4,1,11,20451,1,3.6,33,,746,12
6.5318119010661e+13,,2000,4,1,12,20451,1,3.3,31,,972,12
6.5318123010661e+13,,2000,4,4,1,20451,1,11.9,46,46,823,12
6.5318125010661e+13,,2000,4,4,2,20451,1,8.3,46,46,823,12
6.5318127010661e+13,,2000,4,4,3,20451,1,1.5,18,,544,12
6.5318131010661e+13,,2000,4,4,4,20451,1,2,22,,544,12
6.5318135010661e+13,,2000,4,4,5,20451,1,1.8,21,,544,12
6.6056595010661e+13,,2002,4,1,8,20048,1,6.1,28,28,543,12
6.6056583010661e+13,,2002,4,1,9,20048,1,5.6,28,28,543,12
6.6056585010661e+13,,2002,4,1,10,20048,1,7,24,24,318,12
6.6056587010661e+13,,2002,4,1,11,20048,1,1,14,,746,12
6.6056589010661e+13,,2002,4,1,12,20048,1,1.4,17,,746,12
6.6056591010661e+13,,2002,4,1,13,20048,1,1,14,,746,12
6.6056593010661e+13,,2002,4,1,14,20048,1,1.1,15,,746,12
6.6056597010661e+13,,2002,4,2,1,20048,2,15.8,71,36,746,12
6.6056599010661e+13,,2002,4,2,2,20048,1,5.3,32,32,318,12
6.6056601010661e+13,,2002,4,2,3,20048,2,9.3,55,20,746,12
6.6056609010661e+13,,2002,4,3,1,20048,1,7.4,42,42,543,12
6.6056603010661e+13,,2002,4,2,4,20048,1,7.5,32,32,823,12
6.6056605010661e+13,,2002,4,2,5,20048,1,8.5,44,44,544,12
6.6056607010661e+13,,2002,4,2,6,20048,1,11.2,46,46,746,12
6.6056611010661e+13,,2002,4,3,2,20048,1,9,40,40,951,12
6.6056613010661e+13,,2002,4,3,3,20048,1,9.6,26,26,951,12
6.6056615010661e+13,,2002,4,4,1,20048,1,9.9,50,50,746,12
6.6056617010661e+13,,2002,4,4,2,20048,1,1.8,21,,746,12
6.6056619010661e+13,,2002,4,4,3,20048,1,1.1,15,,746,12
6.6056621010661e+13,,2002,4,4,4,20048,1,1.2,16,,746,12
6.6056623010661e+13,,2002,4,4,5,20048,1,1.5,18,,746,12
6.6056625010661e+13,,2002,4,4,6,20048,1,1.1,15,,746,12
6.6056627010661e+13,,2002,4,4,7,20048,1,1.7,20,,746,12
6.6057273010661e+13,,2002,4,1,3,20319,1,5,26,26,746,12
6.6057265010661e+13,,2002,4,1,4,20319,1,5.2,18,18,746,12
6.6057267010661e+13,,2002,4,1,5,20319,2,9.4,55,10,746,12
6.6057269010661e+13,,2002,4,1,6,20319,1,2.7,27,,746,12
6.6057271010661e+13,,2002,4,1,7,20319,1,4.2,36,,746,12
6.6057275010661e+13,,2002,4,2,1,20319,1,7.9,34,34,746,12
6.6057277010661e+13,,2002,4,2,2,20319,1,12.9,46,46,746,12
6.6057279010661e+13,,2002,4,2,3,20319,2,10.3,58,12,746,12
6.6057281010661e+13,,2002,4,2,4,20319,2,10.7,59,10,746,12
6.6057283010661e+13,,2002,4,2,5,20319,1,11.1,48,48,746,12
6.6057285010661e+13,,2002,4,2,6,20319,2,8.6,52,16,746,12
6.6057287010661e+13,,2002,4,2,7,20319,1,2.6,27,,746,12
6.6057289010661e+13,,2002,4,2,8,20319,1,2.2,24,,746,12
6.6057291010661e+13,,2002,4,2,9,20319,1,1.3,17,,746,12
6.6057293010661e+13,,2002,4,2,10,20319,1,1.8,21,,746,12
6.6057295010661e+13,,2002,4,3,1,20319,1,5.7,46,46,746,12
6.6057297010661e+13,,2002,4,3,2,20319,1,5.6,46,46,746,12
6.6057299010661e+13,,2002,4,3,3,20319,1,4.1,36,,746,12
6.6057301010661e+13,,2002,4,3,4,20319,1,3.3,31,,746,12
6.6057314010661e+13,,2002,4,101,2,20319,3,,,,746,12
6.6057303010661e+13,,2002,4,4,1,20319,1,9,28,28,746,12
6.6057305010661e+13,,2002,4,4,2,20319,1,2.3,24,,746,12
6.6057307010661e+13,,2002,4,101,1,20319,3,,,,746,12
6.6057321010661e+13,,2002,4,102,1,20319,2,11.6,,,746,12
6.6057327010661e+13,,2002,4,102,2,20319,2,,,,746,12
6.6057334010661e+13,,2002,4,102,3,20319,1,8.2,,,746,12
6.6057344010661e+13,,2002,4,102,4,20319,2,8.5,,,746,12
6.6057350010661e+13,,2002,4,103,1,20319,3,,,,746,12
6.6057357010661e+13,,2002,4,103,2,20319,2,,,,746,12
6.6057364010661e+13,,2002,4,103,3,20319,3,,,,746,12
6.6057371010661e+13,,2002,4,103,4,20319,2,,,,746,12
6.6057378010661e+13,,2002,4,103,5,20319,2,,,,746,12
6.6057385010661e+13,,2002,4,104,2,20319,1,11.6,,,746,12
6.6057395010661e+13,,2002,4,104,3,20319,2,,,,746,12
6.6057474010661e+13,,2002,4,1,1,20482,1,14.6,46,46,951,12
6.6057476010661e+13,,2002,4,1,2,20482,1,7.7,16,16,951,12
6.6057478010661e+13,,2002,4,1,3,20482,2,5,37,24,951,12
6.6057480010661e+13,,2002,4,1,4,20482,1,15.2,28,28,951,12
6.6057482010661e+13,,2002,4,1,5,20482,1,11,24,24,951,12
6.6057484010661e+13,,2002,4,1,6,20482,1,15.6,30,30,951,12
6.6057486010661e+13,,2002,4,1,7,20482,1,15.4,30,30,951,12
6.6057488010661e+13,,2002,4,1,8,20482,1,9.5,28,28,951,12
6.6057490010661e+13,,2002,4,1,9,20482,1,13.2,38,38,951,12
6.6057492010661e+13,,2002,4,1,10,20482,1,11.7,30,30,951,12
6.6057494010661e+13,,2002,4,1,11,20482,2,18,75,18,951,12
6.6057496010661e+13,,2002,4,2,1,20482,2,8.5,52,22,951,12
6.6057522010661e+13,,2002,4,2,2,20482,1,11.6,40,40,951,12
6.6057498010661e+13,,2002,4,2,3,20482,2,9,54,34,951,12
6.6057500010661e+13,,2002,4,2,4,20482,1,12,42,42,951,12
6.6057508010661e+13,,2002,4,2,8,20482,2,5.1,38,24,951,12
6.6057502010661e+13,,2002,4,2,5,20482,1,12,40,40,951,12
6.6057504010661e+13,,2002,4,2,6,20482,2,5.5,40,18,951,12
6.6057506010661e+13,,2002,4,2,7,20482,2,8.2,51,18,951,12
6.6057510010661e+13,,2002,4,2,9,20482,2,8,50,28,951,12
6.6057512010661e+13,,2002,4,2,10,20482,1,17,52,52,951,12
6.6057514010661e+13,,2002,4,2,11,20482,1,11.4,40,40,951,12
6.6057516010661e+13,,2002,4,2,12,20482,2,7.2,47,22,951,12
6.6057518010661e+13,,2002,4,2,13,20482,1,7.4,36,36,951,12
6.6057520010661e+13,,2002,4,2,14,20482,1,8.3,20,20,951,12
6.6057524010661e+13,,2002,4,4,1,20482,1,10.1,36,36,951,12
6.6057526010661e+13,,2002,4,4,2,20482,1,13.5,42,42,951,12
6.6057528010661e+13,,2002,4,4,3,20482,1,10.3,18,18,951,12
6.6057530010661e+13,,2002,4,4,4,20482,2,8.6,52,18,951,12
6.6057532010661e+13,,2002,4,4,5,20482,1,11.4,36,36,951,12
6.6057534010661e+13,,2002,4,4,6,20482,1,10.1,38,38,951,12
9.2317320010661e+13,6.4758862010661e+13,2004,4,1,1,20298,1,21,74,74,544,13
9.2317322010661e+13,6.4758877010661e+13,2004,4,1,2,20298,1,19.4,60,60,951,13
9.2317324010661e+13,6.4758894010661e+13,2004,4,1,3,20298,1,7.7,38,38,951,13
9.2317326010661e+13,6.4758908010661e+13,2004,4,1,4,20298,0,,,,544,13
9.2317328010661e+13,6.4758922010661e+13,2004,4,2,1,20298,1,14.3,64,64,544,13
9.2317330010661e+13,6.4758935010661e+13,2004,4,2,2,20298,1,12,48,48,313,13
