"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
9.8941682010661e+13,,2005,4,1,1,20305,1,12.7,53,53,975,13
9.8941684010661e+13,,2005,4,1,2,20305,1,5.7,31,31,313,13
9.8941686010661e+13,,2005,4,1,3,20305,1,6.1,33,33,313,13
9.8941688010661e+13,,2005,4,1,4,20305,1,7.9,42,42,313,13
9.8941690010661e+13,,2005,4,1,6,20305,1,8.4,41,41,313,13
9.8941692010661e+13,,2005,4,1,7,20305,2,5.9,42,28,920,13
9.8941694010661e+13,,2005,4,1,9,20305,1,8,45,45,313,13
9.8941696010661e+13,,2005,4,1,10,20305,1,8,46,46,313,13
9.8941698010661e+13,,2005,4,1,11,20305,1,8.6,43,43,313,13
9.8941700010661e+13,,2005,4,1,12,20305,1,9.9,47,47,313,13
9.8941702010661e+13,,2005,4,1,13,20305,1,8.6,46,46,313,13
9.8941704010661e+13,,2005,4,1,14,20305,1,8,40,40,313,13
9.8941706010661e+13,,2005,4,1,15,20305,1,8.6,45,45,313,13
9.8941708010661e+13,,2005,4,1,16,20305,1,8,44,44,974,13
9.8941710010661e+13,,2005,4,2,1,20305,1,1.2,16,,742,13
9.8941712010661e+13,,2005,4,2,2,20305,1,1.4,17,,742,13
1.56124067010661e+14,,2007,4,4,1,20007,1,9.3,42,42,313,13
1.56124068010661e+14,,2007,4,4,2,20007,1,5.4,48,48,313,13
1.56124069010661e+14,,2007,4,4,3,20007,1,5.6,46,46,972,13
1.56124070010661e+14,,2007,4,4,4,20007,1,7.2,45,45,313,13
1.56124071010661e+14,,2007,4,4,5,20007,1,5.5,48,48,313,13
1.56124064010661e+14,,2007,4,4,6,20007,1,5.2,37,37,313,13
1.56124065010661e+14,,2007,4,4,7,20007,1,5.4,45,45,313,13
1.56124066010661e+14,,2007,4,4,8,20007,1,4,35,,972,13
2.45866792010661e+14,,2010,4,1,1,20188,1,7.4,54,54,317,14
2.45866793010661e+14,,2010,4,1,2,20188,1,6.5,34,34,317,14
2.45866794010661e+14,,2010,4,1,3,20188,1,13.7,69,69,317,14
2.45866795010661e+14,,2010,4,1,4,20188,1,6.6,44,44,317,14
2.45866796010661e+14,,2010,4,1,5,20188,1,5.8,50,50,317,14
2.45866797010661e+14,,2010,4,2,1,20188,1,7.5,48,48,317,14
2.45866798010661e+14,,2010,4,2,2,20188,1,5.3,48,48,317,14
2.45866799010661e+14,,2010,4,2,3,20188,1,13.1,64,64,317,14
2.45866803010661e+14,,2010,4,3,2,20188,1,10.8,54,54,317,14
2.45866800010661e+14,,2010,4,2,4,20188,1,8.4,56,56,317,14
2.45866801010661e+14,,2010,4,2,5,20188,1,6.2,45,45,317,14
2.45866802010661e+14,,2010,4,3,1,20188,2,6.5,44,44,317,14
2.45866804010661e+14,,2010,4,3,3,20188,1,9.8,54,54,972,14
2.45866805010661e+14,,2010,4,3,4,20188,1,9.7,50,50,317,14
2.45866806010661e+14,,2010,4,3,5,20188,1,35.8,70,43,317,14
2.45866807010661e+14,,2010,4,4,1,20188,1,17.1,72,72,317,14
2.45866808010661e+14,,2010,4,4,2,20188,1,7.2,50,50,317,14
2.45866809010661e+14,,2010,4,4,3,20188,1,9.7,52,52,317,14
2.45866810010661e+14,,2010,4,4,4,20188,1,21.9,74,74,317,14
2.45866811010661e+14,,2010,4,4,5,20188,2,15.5,71,20,544,14
2.45866812010661e+14,,2010,4,4,6,20188,1,7.5,48,48,972,14
2.45866813010661e+14,,2010,4,4,7,20188,2,15.1,70,11,317,14
2.45866814010661e+14,,2010,4,4,8,20188,1,9.5,46,46,317,14
2.45866815010661e+14,,2010,4,4,9,20188,2,6.9,46,32,317,14
2.45866840010661e+14,9.8941682010661e+13,2010,4,1,1,20305,1,14.9,56,56,975,14
2.45866841010661e+14,9.8941684010661e+13,2010,4,1,2,20305,1,7.6,44,44,313,14
2.45866842010661e+14,9.8941686010661e+13,2010,4,1,3,20305,1,7,40,40,313,14
2.45866843010661e+14,9.8941688010661e+13,2010,4,1,4,20305,1,8.8,52,52,313,14
2.45866844010661e+14,9.8941690010661e+13,2010,4,1,6,20305,1,9.5,51,51,313,14
2.45866845010661e+14,9.8941692010661e+13,2010,4,1,7,20305,2,,,,920,14
2.45866846010661e+14,9.8941694010661e+13,2010,4,1,9,20305,1,9.1,48,48,313,14
2.45866852010661e+14,9.8941706010661e+13,2010,4,1,15,20305,1,10.4,51,51,313,14
2.45866847010661e+14,9.8941696010661e+13,2010,4,1,10,20305,1,10.3,48,48,313,14
2.45866849010661e+14,9.8941700010661e+13,2010,4,1,12,20305,1,11.8,52,52,313,14
2.45866850010661e+14,9.8941702010661e+13,2010,4,1,13,20305,1,10.1,50,50,313,14
2.45866851010661e+14,9.8941704010661e+13,2010,4,1,14,20305,2,8,50,6,313,14
2.45866848010661e+14,9.8941698010661e+13,2010,4,1,11,20305,1,10.1,48,48,313,14
