"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.5351404010661e+13,,2000,2,1,1,20020,2,12.8,65,37,375,12
6.5351406010661e+13,,2000,2,1,2,20020,2,12.6,64,28,375,12
6.5351408010661e+13,,2000,2,1,4,20020,2,9.5,55,40,12,12
6.5351410010661e+13,,2000,2,1,6,20020,1,6.1,35,35,375,12
6.5351413010661e+13,,2000,2,1,7,20020,1,7.4,58,58,375,12
6.5351415010661e+13,,2000,2,1,8,20020,1,9.9,57,57,543,12
6.5351417010661e+13,,2000,2,1,9,20020,1,5,38,38,12,12
6.5351419010661e+13,,2000,2,1,10,20020,1,2.6,21,,12,12
6.5351423010661e+13,,2000,2,1,11,20020,1,3,29,,543,12
6.5351427010661e+13,,2000,2,2,1,20020,1,5.6,40,40,12,12
6.5351429010661e+13,,2000,2,2,2,20020,1,8.1,40,40,12,12
6.5351432010661e+13,,2000,2,2,3,20020,1,11.1,37,37,741,12
6.5351435010661e+13,,2000,2,2,4,20020,1,9.5,59,59,12,12
6.5351437010661e+13,,2000,2,2,5,20020,1,5.6,38,38,12,12
6.5351439010661e+13,,2000,2,2,6,20020,1,7.6,49,49,746,12
6.5351441010661e+13,,2000,2,2,7,20020,1,8.1,56,56,746,12
6.5351443010661e+13,,2000,2,2,8,20020,1,1.3,13,,12,12
6.5351447010661e+13,,2000,2,2,9,20020,1,1,10,,12,12
6.5351451010661e+13,,2000,2,3,1,20020,1,15.6,51,51,543,12
6.5351453010661e+13,,2000,2,3,2,20020,1,6.6,44,44,375,12
6.5351455010661e+13,,2000,2,3,3,20020,1,5.4,28,28,543,12
6.5351457010661e+13,,2000,2,3,4,20020,1,5.5,39,39,375,12
6.5351459010661e+13,,2000,2,3,5,20020,1,5,34,34,12,12
6.5351461010661e+13,,2000,2,3,6,20020,1,5.6,39,39,375,12
6.5351463010661e+13,,2000,2,3,7,20020,1,6.7,40,40,543,12
6.5351465010661e+13,,2000,2,3,8,20020,1,4.9,40,,543,12
