"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.5311487010661e+13,,2000,4,1,1,20073,1,18.8,75,75,544,12
6.5311489010661e+13,,2000,4,1,2,20073,1,8.1,28,28,544,12
6.5311491010661e+13,,2000,4,1,3,20073,1,11.3,37,20,544,12
6.5311493010661e+13,,2000,4,1,4,20073,1,23,57,57,544,12
6.5311495010661e+13,,2000,4,3,1,20073,1,18.4,67,67,544,12
6.6049214010661e+13,,2002,4,1,1,20355,1,14.3,42,42,313,12
6.6049216010661e+13,,2002,4,1,2,20355,1,8.3,34,34,313,12
6.6049218010661e+13,,2002,4,1,3,20355,1,7.2,42,42,313,12
6.6049220010661e+13,,2002,4,1,4,20355,1,5.1,36,36,313,12
6.6049222010661e+13,,2002,4,1,5,20355,1,12.5,42,42,313,12
6.6049224010661e+13,,2002,4,1,6,20355,1,5.6,36,36,313,12
6.6049226010661e+13,,2002,4,1,7,20355,1,6.5,38,38,313,12
6.6049228010661e+13,,2002,4,2,1,20355,1,6.8,34,34,313,12
6.6049230010661e+13,,2002,4,2,2,20355,1,6,38,38,313,12
6.6049232010661e+13,,2002,4,2,3,20355,1,5.6,36,36,313,12
6.6049234010661e+13,,2002,4,2,4,20355,1,5.7,32,32,313,12
6.6049236010661e+13,,2002,4,2,5,20355,1,8.5,40,40,313,12
6.6049238010661e+13,,2002,4,2,6,20355,1,5,38,38,313,12
6.6049240010661e+13,,2002,4,2,7,20355,1,5.2,34,34,313,12
6.6049242010661e+13,,2002,4,2,8,20355,1,6.7,34,34,313,12
6.6049244010661e+13,,2002,4,2,9,20355,1,6.1,36,36,313,12
6.6049246010661e+13,,2002,4,2,10,20355,1,5.5,38,38,313,12
6.6049248010661e+13,,2002,4,2,11,20355,1,5.1,36,36,313,12
6.6049250010661e+13,,2002,4,2,12,20355,1,5.2,38,38,313,12
6.6049252010661e+13,,2002,4,2,13,20355,1,5.8,36,36,313,12
6.6049254010661e+13,,2002,4,2,14,20355,1,3.8,34,,313,12
6.6049264010661e+13,,2002,4,3,1,20355,1,15,34,34,313,12
6.6049262010661e+13,,2002,4,3,2,20355,1,8.8,30,30,313,12
6.6049256010661e+13,,2002,4,3,3,20355,1,5.5,26,26,313,12
6.6049258010661e+13,,2002,4,3,4,20355,1,5.7,28,28,313,12
6.6049260010661e+13,,2002,4,3,5,20355,1,5,34,34,313,12
