"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.5147274010661e+13,,2000,2,1,2,20020,2,18.4,76,50,105,12
6.5147276010661e+13,,2000,2,1,3,20020,1,9.7,50,50,105,12
6.5147278010661e+13,,2000,2,1,4,20020,1,5.4,35,35,746,12
6.5147280010661e+13,,2000,2,1,5,20020,1,6.5,42,42,105,12
6.5147282010661e+13,,2000,2,1,6,20020,1,7.7,42,42,375,12
6.5147292010661e+13,,2000,2,2,1,20020,1,8.5,58,58,746,12
6.5147284010661e+13,,2000,2,1,7,20020,2,14.5,69,40,105,12
6.5147286010661e+13,,2000,2,1,8,20020,1,14.5,69,69,746,12
6.5147288010661e+13,,2000,2,1,10,20020,1,3.4,32,,701,12
6.5147294010661e+13,,2000,2,2,2,20020,1,6.9,62,62,746,12
6.5147296010661e+13,,2000,2,2,3,20020,2,5.2,38,8,746,12
6.5147298010661e+13,,2000,2,2,4,20020,1,9.8,63,63,746,12
6.5147300010661e+13,,2000,2,2,5,20020,1,6,62,62,746,12
6.5147302010661e+13,,2000,2,2,6,20020,1,7.5,63,63,316,12
6.5147304010661e+13,,2000,2,2,7,20020,1,9.2,63,63,746,12
6.5147306010661e+13,,2000,2,2,8,20020,1,1.8,21,,833,12
6.5147312010661e+13,,2000,2,2,9,20020,1,2.9,29,,701,12
6.5147316010661e+13,,2000,2,2,10,20020,1,3.1,30,,375,12
6.5147320010661e+13,,2000,2,2,11,20020,1,4.9,40,,375,12
6.5147324010661e+13,,2000,2,3,1,20020,1,8.9,48,48,316,12
6.5147326010661e+13,,2000,2,3,2,20020,1,10.9,64,64,316,12
6.5147328010661e+13,,2000,2,3,3,20020,2,13.5,66,21,375,12
6.5147330010661e+13,,2000,2,4,1,20020,1,12.4,65,65,105,12
6.5147332010661e+13,,2000,2,4,2,20020,2,16.9,73,43,105,12
6.5147334010661e+13,,2000,2,4,3,20020,2,9.9,56,18,375,12
6.5147336010661e+13,,2000,2,4,4,20020,2,6.5,44,10,375,12
6.5147338010661e+13,,2000,2,4,5,20020,1,13.9,72,72,746,12
6.5147340010661e+13,,2000,2,101,1,20020,1,4.1,,,701,12
6.5147347010661e+13,,2000,2,101,2,20020,2,18.4,,,105,12
6.5147353010661e+13,,2000,2,101,3,20020,1,9.7,,,105,12
6.5147363010661e+13,,2000,2,102,1,20020,1,3.3,,,316,12
6.5147372010661e+13,,2000,2,102,2,20020,1,11,,,316,12
6.5147382010661e+13,,2000,2,103,1,20020,2,,,,375,12
6.5147416010661e+13,,2000,2,104,4,20020,2,11.4,,,746,12
6.5147389010661e+13,,2000,2,103,2,20020,2,,,,375,12
6.5147396010661e+13,,2000,2,103,4,20020,1,8.5,,,746,12
6.5147406010661e+13,,2000,2,104,1,20020,1,7.3,,,746,12
6.5147422010661e+13,,2000,2,105,1,20020,2,16.6,,,746,12
6.5147428010661e+13,,2000,2,105,2,20020,1,9.3,,,375,12
6.5147438010661e+13,,2000,2,105,3,20020,1,8.1,,,375,12
6.5147068010661e+13,,2000,2,1,1,20072,1,6.8,47,47,746,12
6.5147070010661e+13,,2000,2,1,2,20072,1,5.5,48,48,746,12
6.5147072010661e+13,,2000,2,1,3,20072,1,7.8,50,50,746,12
6.5147074010661e+13,,2000,2,3,1,20072,1,5.4,42,42,746,12
6.5147076010661e+13,,2000,2,3,2,20072,1,5.4,43,43,375,12
6.5147078010661e+13,,2000,2,3,3,20072,1,10.8,45,45,746,12
6.5147080010661e+13,,2000,2,3,4,20072,1,8,38,38,972,12
6.5147082010661e+13,,2000,2,3,5,20072,1,5.8,34,34,833,12
6.5147084010661e+13,,2000,2,3,6,20072,1,7.2,37,37,833,12
6.5147086010661e+13,,2000,2,3,7,20072,1,2.9,29,,746,12
6.5147090010661e+13,,2000,2,3,8,20072,1,2,22,,746,12
6.5147094010661e+13,,2000,2,4,1,20072,1,7.1,43,43,823,12
6.5147096010661e+13,,2000,2,4,2,20072,1,5.2,42,42,823,12
6.5147098010661e+13,,2000,2,4,3,20072,1,7.2,44,44,823,12
6.5147100010661e+13,,2000,2,4,4,20072,1,5.7,41,41,833,12
6.5147104010661e+13,,2000,2,4,5,20072,1,6.8,36,36,833,12
6.5147106010661e+13,,2000,2,4,6,20072,1,9,44,44,833,12
6.5147108010661e+13,,2000,2,4,7,20072,1,6.1,37,37,833,12
6.5147110010661e+13,,2000,2,4,8,20072,1,8.6,47,47,833,12
6.5147112010661e+13,,2000,2,4,9,20072,1,5.5,41,41,823,12
6.5147114010661e+13,,2000,2,4,10,20072,1,6.6,45,45,823,12
