"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.5999546010661e+13,,2002,4,1,1,20123,1,7.6,36,36,543,12
6.5999548010661e+13,,2002,4,1,2,20123,1,10.4,40,40,543,12
6.5999550010661e+13,,2002,4,1,3,20123,1,10.5,46,46,543,12
6.5999552010661e+13,,2002,4,1,4,20123,1,10.5,42,42,543,12
6.5999554010661e+13,,2002,4,1,5,20123,1,5,26,26,972,12
6.5999556010661e+13,,2002,4,3,1,20123,1,6.4,32,32,313,12
6.5999560010661e+13,,2002,4,4,1,20123,1,6,34,34,543,12
6.5999562010661e+13,,2002,4,4,2,20123,1,5.4,36,36,543,12
6.5999558010661e+13,,2002,4,4,3,20123,1,5.9,36,36,543,12
9.2294447010661e+13,,2004,4,1,1,20119,1,5.9,46,46,742,13
9.2294449010661e+13,,2004,4,1,2,20119,1,8.9,52,52,742,13
9.2294451010661e+13,6.5113344010661e+13,2004,4,2,1,20119,1,17.6,49,49,742,13
9.2294453010661e+13,6.5113362010661e+13,2004,4,2,2,20119,1,13.6,45,45,742,13
9.2294455010661e+13,6.5113380010661e+13,2004,4,2,3,20119,1,17.9,51,51,742,13
9.2294457010661e+13,6.5113401010661e+13,2004,4,4,1,20119,1,11.3,50,50,742,13
9.2294459010661e+13,6.5113414010661e+13,2004,4,4,2,20119,1,7.4,45,45,972,13
9.2294461010661e+13,6.5113427010661e+13,2004,4,4,3,20119,1,9.6,42,42,972,13
1.56130916010661e+14,6.5999546010661e+13,2007,4,1,1,20123,1,8.1,42,42,543,13
1.56130917010661e+14,6.5999548010661e+13,2007,4,1,2,20123,1,10.7,48,48,543,13
1.56130918010661e+14,6.5999550010661e+13,2007,4,1,3,20123,1,11.1,53,53,543,13
1.56130919010661e+14,6.5999552010661e+13,2007,4,1,4,20123,1,11.2,53,53,543,13
1.56130920010661e+14,6.5999554010661e+13,2007,4,1,5,20123,2,,,,972,13
1.56130921010661e+14,,2007,4,1,6,20123,1,7.5,31,31,972,13
1.56130922010661e+14,,2007,4,1,7,20123,1,5.8,39,39,972,13
1.56130923010661e+14,6.5999556010661e+13,2007,4,3,1,20123,1,7,36,36,313,13
1.56130924010661e+14,6.5999560010661e+13,2007,4,4,1,20123,2,,,,543,13
1.56130925010661e+14,6.5999562010661e+13,2007,4,4,2,20123,2,,,,543,13
1.56130926010661e+14,6.5999558010661e+13,2007,4,4,3,20123,2,,,,543,13
1.56130927010661e+14,,2007,4,4,4,20123,1,5.7,28,28,972,13
2.26417928010661e+14,9.2294447010661e+13,2009,4,1,1,20119,1,7.2,52,52,742,14
2.26417929010661e+14,9.2294449010661e+13,2009,4,1,2,20119,1,10.5,66,66,742,14
2.26417930010661e+14,,2009,4,1,3,20119,1,6.1,48,48,742,14
2.26417931010661e+14,9.2294451010661e+13,2009,4,2,1,20119,1,18.4,73,73,742,14
2.26417932010661e+14,9.2294453010661e+13,2009,4,2,2,20119,1,14.4,74,74,742,14
2.26417933010661e+14,9.2294455010661e+13,2009,4,2,3,20119,1,19.3,75,75,742,14
2.26417934010661e+14,9.2294457010661e+13,2009,4,4,1,20119,1,12.8,53,53,742,14
2.26417935010661e+14,9.2294459010661e+13,2009,4,4,2,20119,1,7.9,35,35,972,14
2.26417936010661e+14,9.2294461010661e+13,2009,4,4,3,20119,1,10.3,26,26,972,14
2.26417937010661e+14,,2009,4,4,4,20119,1,6.4,23,23,972,14
1.67131808020004e+14,1.56130916010661e+14,2012,4,1,1,20123,1,8.2,48,48,543,14
1.67131809020004e+14,1.56130917010661e+14,2012,4,1,2,20123,1,10.7,50,50,543,14
1.67131810020004e+14,1.56130918010661e+14,2012,4,1,3,20123,1,11.2,61,61,543,14
1.67131811020004e+14,1.56130919010661e+14,2012,4,1,4,20123,1,11.5,52,52,543,14
1.67131812020004e+14,1.56130921010661e+14,2012,4,1,6,20123,1,9.7,37,37,972,14
1.67131815020004e+14,1.56130927010661e+14,2012,4,4,4,20123,1,7.5,30,30,972,14
1.67131813020004e+14,1.56130922010661e+14,2012,4,1,7,20123,1,6.8,39,39,972,14
1.67131814020004e+14,1.56130923010661e+14,2012,4,3,1,20123,1,7.7,32,28,313,14
1.67139900020004e+14,,2012,4,1,1,20138,1,9.1,48,48,974,14
1.67139901020004e+14,,2012,4,1,2,20138,1,5.1,44,44,974,14
1.67139902020004e+14,,2012,4,1,3,20138,1,5.6,40,40,974,14
1.67139903020004e+14,,2012,4,1,4,20138,1,7.7,48,48,974,14
1.67139904020004e+14,,2012,4,1,5,20138,1,13.6,50,50,544,14
1.67139905020004e+14,,2012,4,1,6,20138,1,10.8,47,47,544,14
1.67139906020004e+14,,2012,4,1,7,20138,1,5.8,29,29,544,14
1.67139907020004e+14,,2012,4,1,8,20138,1,6.6,32,32,974,14
1.67139908020004e+14,,2012,4,1,9,20138,1,14.5,30,30,922,14
1.67139909020004e+14,,2012,4,1,10,20138,1,8.9,39,39,974,14
1.67139910020004e+14,,2012,4,1,11,20138,1,6,27,27,974,14
1.67139911020004e+14,,2012,4,1,12,20138,1,13.6,48,48,974,14
1.67139912020004e+14,,2012,4,1,13,20138,2,6.3,43,25,974,14
1.67139913020004e+14,,2012,4,1,14,20138,1,6,22,22,974,14
1.67139914020004e+14,,2012,4,1,15,20138,1,7.6,31,31,922,14
1.67139915020004e+14,,2012,4,2,1,20138,1,6.3,36,36,974,14
1.67139916020004e+14,,2012,4,2,2,20138,1,20,56,56,544,14
1.67139917020004e+14,,2012,4,2,3,20138,1,12.9,51,51,544,14
1.67139918020004e+14,,2012,4,2,4,20138,1,10.2,51,51,544,14
1.67139919020004e+14,,2012,4,2,5,20138,1,11.8,45,45,544,14
1.67139920020004e+14,,2012,4,2,6,20138,1,9,50,50,544,14
1.67139921020004e+14,,2012,4,2,7,20138,1,18.4,55,55,544,14
1.67139922020004e+14,,2012,4,2,8,20138,1,6.3,35,35,974,14
1.67139923020004e+14,,2012,4,2,9,20138,2,9.5,55,35,974,14
1.67139924020004e+14,,2012,4,2,10,20138,1,7.9,34,34,974,14
1.67139928020004e+14,,2012,4,3,4,20138,2,6.2,43,28,974,14
1.67139925020004e+14,,2012,4,3,1,20138,1,9.4,40,15,974,14
1.67139926020004e+14,,2012,4,3,2,20138,1,7.9,31,31,544,14
1.67139927020004e+14,,2012,4,3,3,20138,1,7.7,39,39,974,14
1.67139929020004e+14,,2012,4,3,5,20138,1,8,30,30,974,14
1.67139930020004e+14,,2012,4,3,6,20138,1,6.3,33,33,974,14
1.67139931020004e+14,,2012,4,3,7,20138,1,11.8,42,42,974,14
1.67139932020004e+14,,2012,4,3,8,20138,1,11.7,40,40,974,14
1.67139933020004e+14,,2012,4,3,9,20138,1,5.8,32,32,544,14
1.67131826020004e+14,,2012,4,1,1,20321,2,7.8,49,7,972,14
1.67131827020004e+14,,2012,4,1,2,20321,1,5.8,36,36,462,14
1.67131828020004e+14,,2012,4,1,3,20321,1,8.1,41,41,462,14
1.67131829020004e+14,,2012,4,1,4,20321,1,6.1,33,33,462,14
1.67131830020004e+14,,2012,4,1,5,20321,1,9.1,40,40,313,14
1.67131831020004e+14,,2012,4,2,1,20321,1,5.4,22,22,951,14
1.67131832020004e+14,,2012,4,2,2,20321,1,5.7,39,39,972,14
1.67131833020004e+14,,2012,4,2,3,20321,2,11.1,60,18,972,14
1.67131834020004e+14,,2012,4,2,4,20321,2,8.5,52,51,972,14
1.67131835020004e+14,,2012,4,2,5,20321,1,8,46,46,462,14
1.67131836020004e+14,,2012,4,2,6,20321,1,8.1,43,43,823,14
1.67131837020004e+14,,2012,4,2,7,20321,1,6.5,39,39,462,14
1.67131838020004e+14,,2012,4,3,1,20321,1,6.5,46,46,544,14
1.67131839020004e+14,,2012,4,3,2,20321,1,6.8,44,44,544,14
1.67131840020004e+14,,2012,4,3,3,20321,2,8.8,53,34,544,14
1.67131841020004e+14,,2012,4,4,1,20321,1,32.1,66,66,951,14
1.67131842020004e+14,,2012,4,4,2,20321,1,5.6,28,28,462,14
3.01150115489998e+14,2.26417928010661e+14,2014,4,1,1,20119,2,,,,742,15
3.01150116489998e+14,2.26417929010661e+14,2014,4,1,2,20119,1,12.5,76,76,742,15
3.01150117489998e+14,2.26417930010661e+14,2014,4,1,3,20119,2,,,,742,15
3.01150118489998e+14,2.26417931010661e+14,2014,4,2,1,20119,1,19.5,65,65,742,15
3.01150120489998e+14,2.26417933010661e+14,2014,4,2,3,20119,1,20.4,79,79,742,15
3.01150119489998e+14,2.26417932010661e+14,2014,4,2,2,20119,1,15.6,69,69,742,15
3.01150121489998e+14,2.26417934010661e+14,2014,4,4,1,20119,1,14,61,61,742,15
3.01150122489998e+14,2.26417935010661e+14,2014,4,4,2,20119,1,8.2,30,30,974,15
3.01150123489998e+14,2.26417936010661e+14,2014,4,4,3,20119,1,10.5,29,29,974,15
3.01150124489998e+14,2.26417937010661e+14,2014,4,4,4,20119,1,7,22,22,974,15
4.99599129126144e+14,1.67131808020004e+14,2017,4,1,1,20123,1,8.2,41,41,544,15
4.99599130126144e+14,1.67131809020004e+14,2017,4,1,2,20123,1,10.8,40,40,544,15
4.99599131126144e+14,1.67131810020004e+14,2017,4,1,3,20123,1,11.4,53,53,544,15
4.99599132126144e+14,1.67131811020004e+14,2017,4,1,4,20123,1,11.8,49,49,544,15
4.99599133126144e+14,1.67131812020004e+14,2017,4,1,6,20123,1,12.2,32,32,972,15
4.99599134126144e+14,1.67131813020004e+14,2017,4,1,7,20123,1,8,41,41,972,15
4.99599135126144e+14,,2017,4,1,8,20123,1,5.2,26,26,951,15
4.99599136126144e+14,1.67131814020004e+14,2017,4,3,1,20123,1,8.1,25,25,313,15
4.99599137126144e+14,1.67131815020004e+14,2017,4,4,4,20123,1,9.7,38,38,975,15
4.99599138126144e+14,,2017,4,4,5,20123,1,6.7,28,28,975,15
4.99614980126144e+14,1.67139900020004e+14,2017,4,1,1,20138,1,9.8,40,40,974,15
4.99614981126144e+14,1.67139901020004e+14,2017,4,1,2,20138,1,5.5,43,43,974,15
