"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.5316930010661e+13,,2000,4,1,1,20146,2,15.1,70,16,833,12
6.5316932010661e+13,,2000,4,1,2,20146,1,18.8,70,70,318,12
6.5316934010661e+13,,2000,4,1,3,20146,1,12.9,52,52,951,12
6.5316936010661e+13,,2000,4,1,4,20146,1,2.9,29,,318,12
6.5316940010661e+13,,2000,4,2,1,20146,1,8.8,42,42,833,12
6.5316942010661e+13,,2000,4,2,2,20146,1,14.3,56,56,318,12
6.5316944010661e+13,,2000,4,2,3,20146,1,13.1,48,48,833,12
6.5316946010661e+13,,2000,4,2,4,20146,1,11,54,54,762,12
6.5316948010661e+13,,2000,4,2,5,20146,1,13.2,49,49,833,12
6.5316950010661e+13,,2000,4,2,6,20146,1,7.2,45,37,762,12
6.5316952010661e+13,,2000,4,2,7,20146,1,10.1,48,48,833,12
6.5316954010661e+13,,2000,4,3,1,20146,1,8,50,50,975,12
6.5316956010661e+13,,2000,4,3,2,20146,2,13.9,67,40,318,12
6.5316958010661e+13,,2000,4,3,3,20146,1,6.7,42,42,975,12
6.5316962010661e+13,,2000,4,3,5,20146,1,6.9,37,37,951,12
6.5316960010661e+13,,2000,4,3,4,20146,1,5.4,36,36,402,12
6.5316964010661e+13,,2000,4,3,6,20146,1,8.9,61,61,601,12
6.5316966010661e+13,,2000,4,3,7,20146,1,7.7,52,52,833,12
6.5316968010661e+13,,2000,4,3,8,20146,1,9,56,56,833,12
6.5316970010661e+13,,2000,4,3,9,20146,1,7.4,36,36,833,12
6.5316972010661e+13,,2000,4,3,10,20146,1,8.1,51,51,833,12
6.5316974010661e+13,,2000,4,4,1,20146,1,6,40,40,318,12
6.5316976010661e+13,,2000,4,4,2,20146,1,4.1,36,,318,12
6.5739871010661e+13,,2001,4,101,1,20118,0,,,,313,12
6.5739878010661e+13,,2001,4,101,2,20118,0,,,,313,12
6.5739885010661e+13,,2001,4,101,3,20118,0,,,,313,12
6.5739892010661e+13,,2001,4,101,4,20118,0,,,,313,12
6.5739899010661e+13,,2001,4,101,5,20118,0,,,,313,12
6.5739906010661e+13,,2001,4,102,1,20118,0,,,,313,12
6.5739913010661e+13,,2001,4,102,2,20118,2,,,,313,12
6.5739924010661e+13,,2001,4,102,3,20118,0,,,,746,12
6.6055834010661e+13,,2002,4,1,1,20206,1,8.4,46,46,544,12
6.6055836010661e+13,,2002,4,1,2,20206,1,16.2,58,58,544,12
6.6055838010661e+13,,2002,4,1,3,20206,1,7.1,42,42,544,12
6.6055840010661e+13,,2002,4,1,4,20206,1,10.3,26,26,922,12
6.6055842010661e+13,,2002,4,1,5,20206,1,11.3,38,38,922,12
6.6055844010661e+13,,2002,4,1,6,20206,1,12.6,54,54,922,12
6.6055846010661e+13,,2002,4,1,7,20206,1,9,52,52,922,12
6.6055848010661e+13,,2002,4,1,8,20206,1,8.7,36,36,313,12
6.6055850010661e+13,,2002,4,2,1,20206,2,19.2,77,16,742,12
6.6055852010661e+13,,2002,4,2,2,20206,1,10.4,50,50,544,12
6.6055854010661e+13,,2002,4,2,3,20206,1,13.2,54,54,544,12
6.6055862010661e+13,,2002,4,3,4,20206,1,11.9,62,62,544,12
6.6055856010661e+13,,2002,4,3,1,20206,1,34.9,92,92,317,12
6.6055858010661e+13,,2002,4,3,2,20206,1,34.8,84,84,317,12
6.6055860010661e+13,,2002,4,3,3,20206,1,7.5,42,42,544,12
6.6055864010661e+13,,2002,4,3,5,20206,1,17.3,68,68,544,12
6.6055866010661e+13,,2002,4,3,6,20206,1,6.3,22,22,313,12
6.6055868010661e+13,,2002,4,3,7,20206,1,4.4,37,,544,12
6.6055870010661e+13,,2002,4,4,1,20206,1,1,14,,922,12
6.8895726010661e+13,,2003,4,2,1,20012,1,9.5,84,84,951,12
6.8895728010661e+13,,2003,4,2,2,20012,1,7.1,83,83,407,12
6.8895730010661e+13,,2003,4,2,3,20012,1,7.4,83,83,833,12
6.8895732010661e+13,,2003,4,2,4,20012,1,7.1,83,83,977,12
6.8895734010661e+13,,2003,4,2,5,20012,1,5.4,84,84,407,12
6.8895736010661e+13,,2003,4,2,6,20012,1,5.1,77,77,407,12
6.8895738010661e+13,,2003,4,2,7,20012,1,6.7,73,73,977,12
6.8895740010661e+13,,2003,4,2,8,20012,1,6.8,93,93,407,12
6.8895742010661e+13,,2003,4,2,9,20012,1,8.1,107,107,407,12
6.8895744010661e+13,,2003,4,2,10,20012,1,7,71,71,951,12
6.8895746010661e+13,,2003,4,2,11,20012,1,5.3,66,66,951,12
6.8895748010661e+13,,2003,4,2,12,20012,1,7.7,73,73,977,12
6.8895750010661e+13,,2003,4,2,13,20012,1,9.1,97,97,951,12
6.8895752010661e+13,,2003,4,2,14,20012,1,7.9,61,61,318,12
6.8895754010661e+13,,2003,4,2,15,20012,1,2.4,25,,407,12
6.8895787010661e+13,,2003,4,101,1,20185,0,,,,975,12
6.8895815010661e+13,,2003,4,102,2,20185,0,,,,975,12
6.8895794010661e+13,,2003,4,101,2,20185,0,,,,462,12
6.8895801010661e+13,,2003,4,101,3,20185,0,,,,313,12
6.8895808010661e+13,,2003,4,102,1,20185,0,,,,317,12
6.8895822010661e+13,,2003,4,102,3,20185,0,,,,313,12
6.8895829010661e+13,,2003,4,102,4,20185,0,,,,313,12
6.8895836010661e+13,,2003,4,102,5,20185,0,,,,462,12
6.8895843010661e+13,,2003,4,103,1,20185,0,,,,313,12
6.8895850010661e+13,,2003,4,103,2,20185,0,,,,313,12
6.8895857010661e+13,,2003,4,103,3,20185,0,,,,317,12
6.8895864010661e+13,,2003,4,103,4,20185,0,,,,313,12
6.8895871010661e+13,,2003,4,103,5,20185,0,,,,317,12
6.8895878010661e+13,,2003,4,104,3,20185,0,,,,313,12
9.2316612010661e+13,,2004,4,1,1,20264,1,18.4,60,60,318,13
9.2316614010661e+13,,2004,4,1,2,20264,1,19.6,60,60,318,13
9.2316616010661e+13,,2004,4,1,3,20264,1,8.9,40,40,972,13
9.2316618010661e+13,,2004,4,1,4,20264,1,10.2,48,48,972,13
9.2316620010661e+13,,2004,4,1,5,20264,1,5.6,40,40,975,13
9.2316622010661e+13,,2004,4,1,6,20264,1,6.7,44,44,975,13
9.2316624010661e+13,,2004,4,2,1,20264,1,7.9,36,36,951,13
9.2316626010661e+13,,2004,4,2,2,20264,1,2.7,27,,951,13
9.2316628010661e+13,,2004,4,2,3,20264,1,4.4,37,,951,13
9.2316630010661e+13,,2004,4,2,4,20264,1,1.4,17,,951,13
9.2316632010661e+13,,2004,4,2,5,20264,1,1,14,,951,13
9.2316634010661e+13,,2004,4,2,6,20264,1,1.7,20,,951,13
9.9001522010661e+13,6.5316930010661e+13,2005,4,1,1,20146,2,15.1,70,14,833,13
9.9001524010661e+13,6.5316932010661e+13,2005,4,1,2,20146,1,19.1,66,66,318,13
9.9001526010661e+13,6.5316934010661e+13,2005,4,1,3,20146,1,12.9,44,44,951,13
9.9001528010661e+13,6.5316936010661e+13,2005,4,1,4,20146,1,3.3,31,,318,13
9.9001530010661e+13,6.5316940010661e+13,2005,4,2,1,20146,1,9.6,42,42,833,13
9.9001532010661e+13,6.5316942010661e+13,2005,4,2,2,20146,1,14.9,54,54,318,13
9.9001534010661e+13,6.5316944010661e+13,2005,4,2,3,20146,1,13.9,56,56,833,13
9.9001536010661e+13,6.5316946010661e+13,2005,4,2,4,20146,1,11.4,52,52,762,13
9.9001538010661e+13,6.5316948010661e+13,2005,4,2,5,20146,1,14,54,54,833,13
9.9001540010661e+13,6.5316950010661e+13,2005,4,2,6,20146,2,,,,762,13
9.9001542010661e+13,6.5316952010661e+13,2005,4,2,7,20146,1,11,54,54,833,13
9.9001546010661e+13,6.5316954010661e+13,2005,4,3,1,20146,2,8,50,18,975,13
9.9001552010661e+13,6.5316960010661e+13,2005,4,3,4,20146,1,6,30,30,402,13
9.9001544010661e+13,,2005,4,2,8,20146,1,5.2,40,40,544,13
9.9001548010661e+13,6.5316956010661e+13,2005,4,3,2,20146,2,,,,318,13
9.9001550010661e+13,6.5316958010661e+13,2005,4,3,3,20146,2,6.7,45,17,975,13
9.9001554010661e+13,6.5316962010661e+13,2005,4,3,5,20146,1,7,40,14,951,13
9.9001556010661e+13,6.5316964010661e+13,2005,4,3,6,20146,1,9.7,46,46,601,13
9.9001558010661e+13,6.5316966010661e+13,2005,4,3,7,20146,1,8.2,48,48,833,13
