"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.5158108010661e+13,,2000,4,1,1,20105,1,14.9,51,51,94,12
6.5158110010661e+13,,2000,4,2,1,20105,1,12.5,51,51,125,12
6.5158113010661e+13,,2000,4,2,2,20105,1,12.1,47,47,125,12
6.5158116010661e+13,,2000,4,2,3,20105,1,14,51,51,125,12
6.5158119010661e+13,,2000,4,2,4,20105,1,13.4,52,52,125,12
6.5158122010661e+13,,2000,4,2,5,20105,1,13.7,52,52,125,12
6.5158125010661e+13,,2000,4,3,1,20105,1,12.6,42,42,94,12
6.5158127010661e+13,,2000,4,4,1,20105,1,16.4,56,56,129,12
6.5158129010661e+13,,2000,4,4,2,20105,1,15.5,50,50,94,12
6.5158131010661e+13,,2000,4,102,1,20105,1,16.3,,,129,12
6.5158141010661e+13,,2000,4,102,2,20105,1,17.2,,,129,12
6.5158151010661e+13,,2000,4,104,1,20105,1,14.9,,,94,12
6.5158161010661e+13,,2000,4,104,2,20105,1,8.3,,,129,12
6.5158171010661e+13,,2000,4,104,3,20105,1,10,,,129,12
6.5158181010661e+13,,2000,4,104,4,20105,1,15.5,,,129,12
6.5158191010661e+13,,2000,4,104,5,20105,1,5.9,,,129,12
6.5158203010661e+13,,2000,4,104,6,20105,1,10.7,,,129,12
6.5158213010661e+13,,2000,4,104,7,20105,1,13.8,,,129,12
9.2348286010661e+13,,2004,4,1,1,20093,1,14.3,35,35,833,13
9.2348288010661e+13,,2004,4,1,2,20093,1,15.1,38,38,833,13
9.2348290010661e+13,,2004,4,1,3,20093,1,12.7,38,38,833,13
9.2348292010661e+13,,2004,4,2,1,20093,1,17.6,39,39,833,13
9.2348294010661e+13,,2004,4,2,2,20093,1,11.8,35,35,833,13
9.2348296010661e+13,,2004,4,2,3,20093,1,13.4,42,42,833,13
9.2348298010661e+13,,2004,4,2,4,20093,1,12.7,44,44,833,13
9.2348300010661e+13,,2004,4,2,5,20093,1,10,39,39,833,13
9.2348302010661e+13,,2004,4,2,6,20093,1,12.6,45,45,833,13
9.2348304010661e+13,,2004,4,2,7,20093,1,16.9,42,42,833,13
9.2348306010661e+13,,2004,4,2,8,20093,1,16.9,41,41,833,13
9.9011282010661e+13,6.5158108010661e+13,2005,4,1,1,20105,1,15.6,52,52,94,13
9.9011284010661e+13,6.5158110010661e+13,2005,4,2,1,20105,1,16.2,52,52,125,13
9.9011287010661e+13,6.5158113010661e+13,2005,4,2,2,20105,1,12.9,43,43,125,13
9.9011290010661e+13,6.5158116010661e+13,2005,4,2,3,20105,1,14.9,56,56,125,13
9.9011293010661e+13,6.5158119010661e+13,2005,4,2,4,20105,1,14.1,52,52,125,13
9.9011296010661e+13,6.5158122010661e+13,2005,4,2,5,20105,1,14.4,52,52,125,13
9.9011299010661e+13,,2005,4,2,6,20105,1,1.1,15,,500,13
9.9011301010661e+13,,2005,4,2,7,20105,1,1,14,,500,13
9.9011303010661e+13,,2005,4,2,8,20105,1,1.4,17,,500,13
9.9011305010661e+13,6.5158125010661e+13,2005,4,3,1,20105,1,13.3,44,44,94,13
9.9011307010661e+13,6.5158127010661e+13,2005,4,4,1,20105,1,18,48,48,129,13
9.9011309010661e+13,6.5158129010661e+13,2005,4,4,2,20105,1,16.3,42,42,94,13
2.26417787010661e+14,9.2348286010661e+13,2009,4,1,1,20093,1,14.9,50,50,833,14
2.26417788010661e+14,9.2348288010661e+13,2009,4,1,2,20093,1,15.7,52,52,833,14
2.26417789010661e+14,9.2348290010661e+13,2009,4,1,3,20093,1,13.2,53,53,833,14
2.26417790010661e+14,,2009,4,1,4,20093,1,1.1,16,16,544,14
2.26417791010661e+14,9.2348292010661e+13,2009,4,2,1,20093,1,18.6,47,47,833,14
2.26417792010661e+14,9.2348294010661e+13,2009,4,2,2,20093,1,11.9,43,43,833,14
2.26417793010661e+14,9.2348296010661e+13,2009,4,2,3,20093,1,14,55,55,833,14
2.26417794010661e+14,9.2348298010661e+13,2009,4,2,4,20093,1,13.2,54,54,833,14
2.26417795010661e+14,9.2348300010661e+13,2009,4,2,5,20093,1,10.7,46,46,833,14
2.26417796010661e+14,9.2348302010661e+13,2009,4,2,6,20093,1,13.1,45,45,833,14
2.26417797010661e+14,9.2348304010661e+13,2009,4,2,7,20093,1,17.5,51,51,833,14
2.26417798010661e+14,9.2348306010661e+13,2009,4,2,8,20093,1,17.5,47,47,833,14
2.26417799010661e+14,,2009,4,2,9,20093,1,3,19,19,951,14
2.45874740010661e+14,9.9011290010661e+13,2010,4,2,3,20105,1,15.3,60,60,125,14
2.45874741010661e+14,9.9011293010661e+13,2010,4,2,4,20105,1,14.5,61,61,125,14
2.45874737010661e+14,9.9011282010661e+13,2010,4,1,1,20105,1,16.2,60,60,94,14
2.45874738010661e+14,9.9011284010661e+13,2010,4,2,1,20105,1,16.7,56,56,125,14
2.45874739010661e+14,9.9011287010661e+13,2010,4,2,2,20105,1,13.3,52,52,125,14
2.45874742010661e+14,9.9011296010661e+13,2010,4,2,5,20105,1,14.7,58,58,125,14
2.45874743010661e+14,9.9011299010661e+13,2010,4,2,6,20105,0,,,,500,14
2.45874744010661e+14,9.9011301010661e+13,2010,4,2,7,20105,0,,,,500,14
2.45874745010661e+14,9.9011303010661e+13,2010,4,2,8,20105,0,,,,500,14
2.45874746010661e+14,9.9011305010661e+13,2010,4,3,1,20105,1,13.5,48,48,94,14
2.45874747010661e+14,9.9011307010661e+13,2010,4,4,1,20105,1,19.4,68,68,129,14
2.45874748010661e+14,9.9011309010661e+13,2010,4,4,2,20105,1,17,60,60,94,14
1.5504089020004e+13,,2011,4,2,1,20033,1,2.1,23,,544,14
1.5504090020004e+13,,2011,4,2,2,20033,1,6.9,32,32,972,14
1.5504091020004e+13,,2011,4,2,3,20033,1,10.5,36,36,823,14
1.5504092020004e+13,,2011,4,2,4,20033,1,6.7,33,33,972,14
1.5504093020004e+13,,2011,4,2,5,20033,1,15.1,37,37,823,14
1.5504094020004e+13,,2011,4,3,1,20033,1,1.1,15,,544,14
1.5504095020004e+13,,2011,4,3,2,20033,1,1.7,20,,544,14
1.5504096020004e+13,,2011,4,3,3,20033,1,1.9,21,,823,14
1.5504097020004e+13,,2011,4,3,4,20033,1,1.4,17,,544,14
1.5504098020004e+13,,2011,4,3,5,20033,1,1.8,21,,823,14
3.01150037489998e+14,2.26417787010661e+14,2014,4,1,1,20093,1,15.3,53,53,833,15
3.01150038489998e+14,2.26417788010661e+14,2014,4,1,2,20093,1,16.2,52,52,833,15
3.01150039489998e+14,2.26417789010661e+14,2014,4,1,3,20093,1,13.2,55,55,802,15
3.01150040489998e+14,2.26417790010661e+14,2014,4,1,4,20093,1,1.6,16,16,544,15
3.01150041489998e+14,,2014,4,1,5,20093,1,1.3,13,13,544,15
3.01150042489998e+14,,2014,4,1,6,20093,1,1.1,8,8,544,15
3.01150043489998e+14,,2014,4,1,7,20093,1,1.4,13,13,544,15
3.01150044489998e+14,2.26417791010661e+14,2014,4,2,1,20093,1,18.7,57,57,833,15
3.01150045489998e+14,2.26417792010661e+14,2014,4,2,2,20093,1,12.4,56,56,833,15
3.01150046489998e+14,2.26417793010661e+14,2014,4,2,3,20093,1,14.3,62,62,802,15
3.01150050489998e+14,2.26417797010661e+14,2014,4,2,7,20093,1,18,69,69,802,15
3.01150047489998e+14,2.26417794010661e+14,2014,4,2,4,20093,1,13.7,59,59,802,15
3.01150048489998e+14,2.26417795010661e+14,2014,4,2,5,20093,1,10.7,60,60,823,15
3.01150049489998e+14,2.26417796010661e+14,2014,4,2,6,20093,1,13.4,68,68,802,15
3.01150051489998e+14,2.26417798010661e+14,2014,4,2,8,20093,1,18.1,68,68,823,15
3.01150052489998e+14,2.26417799010661e+14,2014,4,2,9,20093,1,3.8,24,24,951,15
3.01150053489998e+14,,2014,4,2,10,20093,1,1.3,13,13,544,15
3.01150054489998e+14,,2014,4,2,11,20093,1,1,12,12,972,15
3.66594564489998e+14,2.45874737010661e+14,2015,4,1,1,20105,1,16.3,61,61,94,15
3.66594565489998e+14,2.45874738010661e+14,2015,4,2,1,20105,1,17.1,60,60,125,15
3.66594566489998e+14,2.45874739010661e+14,2015,4,2,2,20105,1,13.5,53,53,125,15
3.66594567489998e+14,2.45874740010661e+14,2015,4,2,3,20105,1,15.6,60,60,125,15
3.66594568489998e+14,2.45874741010661e+14,2015,4,2,4,20105,1,14.6,62,62,125,15
3.66594569489998e+14,2.45874742010661e+14,2015,4,2,5,20105,1,14.8,59,59,125,15
3.66594570489998e+14,2.45874746010661e+14,2015,4,3,1,20105,1,14,49,49,94,15
3.66594571489998e+14,2.45874747010661e+14,2015,4,4,1,20105,1,20.8,75,75,129,15
3.66594572489998e+14,2.45874748010661e+14,2015,4,4,2,20105,1,17.2,66,66,94,15
4.45272890489998e+14,1.5504089020004e+13,2016,4,2,1,20033,1,2.3,21,21,544,15
4.45272891489998e+14,1.5504090020004e+13,2016,4,2,2,20033,1,7.6,37,37,972,15
4.45272892489998e+14,1.5504091020004e+13,2016,4,2,3,20033,1,10.6,29,29,823,15
4.45272893489998e+14,1.5504092020004e+13,2016,4,2,4,20033,1,7.4,28,28,972,15
4.45272894489998e+14,1.5504093020004e+13,2016,4,2,5,20033,1,15.3,31,31,823,15
4.45272895489998e+14,,2016,4,2,6,20033,1,5.1,23,23,972,15
4.45272896489998e+14,1.5504094020004e+13,2016,4,3,1,20033,2,,,,544,15
4.45272897489998e+14,1.5504095020004e+13,2016,4,3,2,20033,1,2,17,17,544,15
4.45272898489998e+14,1.5504096020004e+13,2016,4,3,3,20033,1,2.3,16,16,823,15
4.45272899489998e+14,1.5504097020004e+13,2016,4,3,4,20033,1,1.5,13,13,544,15
4.45272900489998e+14,1.5504098020004e+13,2016,4,3,5,20033,1,2.2,16,16,823,15
7.20553576290487e+14,3.01150040489998e+14,2019,4,1,4,20093,1,2.1,22,22,544,16
7.20553577290487e+14,3.01150041489998e+14,2019,4,1,5,20093,1,1.5,16,16,543,16
