"CN","PREV_TRE_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE"
6.5161839010661e+13,,2000,4,1,1,20158,1,14.4,42,42,833,12
6.5161841010661e+13,,2000,4,1,4,20158,1,12.4,49,49,802,12
6.5161843010661e+13,,2000,4,1,5,20158,1,2.3,24,,318,12
6.5161847010661e+13,,2000,4,1,6,20158,1,1.7,20,,318,12
6.5161851010661e+13,,2000,4,1,8,20158,1,6.5,43,43,951,12
6.5161853010661e+13,,2000,4,1,9,20158,2,16.1,72,18,951,12
6.5161855010661e+13,,2000,4,1,10,20158,1,7.1,58,58,318,12
6.5161857010661e+13,,2000,4,1,11,20158,1,2.2,24,,701,12
6.5161861010661e+13,,2000,4,1,12,20158,1,1.6,19,,316,12
6.5161865010661e+13,,2000,4,2,1,20158,1,8,35,35,316,12
6.5161867010661e+13,,2000,4,2,2,20158,1,11.6,60,60,316,12
6.5161869010661e+13,,2000,4,2,3,20158,2,5.7,41,9,833,12
6.5161871010661e+13,,2000,4,2,4,20158,2,5.8,41,8,833,12
6.5161873010661e+13,,2000,4,2,5,20158,2,8.5,52,8,833,12
6.5161877010661e+13,,2000,4,2,6,20158,1,12.2,53,53,833,12
6.5161879010661e+13,,2000,4,2,7,20158,1,11.9,53,53,833,12
6.5161881010661e+13,,2000,4,2,8,20158,1,9.8,53,53,833,12
6.5161883010661e+13,,2000,4,3,1,20158,1,12.3,60,60,316,12
6.5161885010661e+13,,2000,4,3,2,20158,1,10,50,50,316,12
6.5161887010661e+13,,2000,4,3,3,20158,1,9.2,55,55,316,12
6.5161889010661e+13,,2000,4,3,4,20158,1,10.8,60,60,316,12
6.5161891010661e+13,,2000,4,4,1,20158,2,24.4,84,22,802,12
6.5161893010661e+13,,2000,4,4,3,20158,1,9,35,35,951,12
6.5161895010661e+13,,2000,4,4,4,20158,1,20,60,60,951,12
6.5161897010661e+13,,2000,4,4,5,20158,1,27.7,65,40,833,12
6.5161899010661e+13,,2000,4,101,1,20158,1,14.4,,,833,12
6.5161909010661e+13,,2000,4,101,3,20158,2,,,,951,12
6.5161919010661e+13,,2000,4,101,4,20158,1,12.4,,,802,12
6.5161929010661e+13,,2000,4,101,5,20158,1,2.3,,,318,12
6.5161936010661e+13,,2000,4,102,1,20158,2,,,,951,12
6.5161941010661e+13,,2000,4,102,2,20158,1,15.4,,,951,12
6.5161951010661e+13,,2000,4,102,3,20158,1,20.5,,,833,12
6.5161962010661e+13,,2000,4,103,1,20158,1,9.8,,,833,12
6.5161972010661e+13,,2000,4,103,2,20158,1,12.2,,,833,12
6.5162004010661e+13,,2000,4,103,7,20158,2,,,,833,12
6.5161982010661e+13,,2000,4,103,3,20158,2,,,,833,12
6.5161987010661e+13,,2000,4,103,4,20158,1,11.9,,,833,12
6.5161997010661e+13,,2000,4,103,6,20158,1,4.2,,,972,12
6.5162009010661e+13,,2000,4,104,2,20158,1,20.2,,,833,12
6.5162021010661e+13,,2000,4,104,3,20158,1,9.3,,,951,12
6.5162031010661e+13,,2000,4,104,4,20158,1,18.2,,,951,12
6.5162041010661e+13,,2000,4,104,6,20158,1,10.5,,,975,12
6.5846841010661e+13,,2001,4,1,1,20120,1,9.4,37,37,544,12
6.5846843010661e+13,,2001,4,1,2,20120,1,6.7,32,32,544,12
6.5846845010661e+13,,2001,4,1,3,20120,1,5.4,30,30,544,12
6.5846847010661e+13,,2001,4,1,4,20120,1,15.5,35,35,544,12
6.5846849010661e+13,,2001,4,1,5,20120,1,9.4,38,38,544,12
6.5846851010661e+13,,2001,4,1,6,20120,1,2.5,26,,544,12
6.5846853010661e+13,,2001,4,1,7,20120,1,4.1,36,,544,12
6.5846855010661e+13,,2001,4,1,8,20120,1,1.7,20,,544,12
6.5846857010661e+13,,2001,4,2,1,20120,1,9.2,43,43,544,12
6.5846859010661e+13,,2001,4,2,2,20120,1,6.3,46,46,544,12
6.5846861010661e+13,,2001,4,2,3,20120,1,11.7,55,40,313,12
6.5846863010661e+13,,2001,4,2,4,20120,1,5.9,38,38,313,12
6.5846865010661e+13,,2001,4,2,5,20120,2,6.1,23,22,544,12
